" -F4230,S4231+F628,S629"," -F4230,S4231+F630,S631"," -F4230,S4231+F640,S641"," -F4230,S4231+F643,S644"," -F638,S637+F650,S651"," -F638,S637+F646,S645"," -F635,S636+F647,S648"," -F659,S658+F656,S657"," -F4233,S4234+F632,S633"
2.25,11.64,86.56,93.95,311.25,115.03,1.13,266.51,9.81
2.36,11.70,86.27,93.62,305.26,112.11,1.21,261.95,9.74
2.29,11.67,85.89,93.30,304.28,112.36,1.17,260.92,9.73
2.46,11.63,87.86,95.53,312.19,115.54,1.16,265.44,9.55
2.39,12.22,90.72,98.20,315.19,117.96,1.13,267.40,9.94
2.36,12.12,84.26,91.33,296.52,108.56,1.16,254.26,10.07
2.38,11.68,84.69,91.74,299.60,111.19,1.21,254.88,9.67
3.30,11.57,85.85,93.18,298.56,110.90,1.07,254.72,9.63
2.44,11.53,82.53,89.36,290.74,106.68,1.13,248.28,9.64
2.27,11.83,83.86,90.99,293.02,107.70,1.11,252.18,9.80
3.30,11.66,88.56,95.54,304.34,114.02,1.13,257.43,9.83
2.33,11.84,90.87,98.40,316.58,117.60,1.27,269.65,9.91
2.29,13.15,94.61,102.44,336.36,121.95,1.45,290.09,11.02
4.27,14.58,96.91,104.55,338.17,122.63,1.38,292.08,12.45
4.65,13.06,93.36,101.22,323.48,119.80,1.35,275.79,11.17
4.32,12.76,89.44,96.92,307.47,115.13,1.21,260.71,10.67
4.38,12.86,86.09,93.36,296.79,109.16,1.10,255.24,10.74
3.65,12.72,85.26,92.53,296.36,108.11,1.17,253.53,10.24
4.57,13.02,87.00,94.45,303.04,112.04,1.15,258.33,10.80
4.22,13.17,87.36,94.41,305.68,113.22,1.15,260.84,10.96
0.38,13.14,86.74,93.61,302.63,111.02,1.19,259.62,10.17
4.49,13.15,93.36,101.37,321.07,119.98,1.17,272.20,10.83
4.15,12.55,90.20,97.91,318.91,118.10,1.17,270.97,10.68
4.39,13.23,87.96,95.11,308.97,113.88,1.17,264.07,10.81
4.56,13.08,88.81,95.96,309.63,113.29,1.17,265.67,10.80
4.10,12.72,88.47,95.85,315.75,116.42,1.18,270.14,10.71
4.72,13.11,91.37,98.85,315.45,117.13,1.19,268.98,10.61
4.38,13.53,94.45,102.18,328.38,122.52,1.25,279.66,11.21
4.51,14.94,103.86,112.61,358.91,132.92,1.42,304.90,12.08
4.74,15.23,105.37,114.33,367.99,135.56,1.34,312.30,12.10
5.38,14.20,97.60,105.47,339.45,125.97,1.25,288.20,11.59
4.86,13.80,94.59,102.45,327.86,121.41,1.22,279.35,11.26
5.89,13.24,93.45,100.92,328.02,120.43,1.22,280.76,10.83
5.00,13.10,90.99,98.75,319.71,116.69,1.23,273.25,10.64
4.98,13.43,91.60,99.24,321.00,117.95,1.14,274.10,10.99
4.66,13.39,93.66,101.44,329.92,122.03,1.13,278.98,10.80
5.22,13.65,98.99,106.75,336.18,126.35,1.18,282.99,11.31
5.03,13.50,90.49,97.94,314.01,114.85,1.18,269.02,11.27
4.53,13.37,90.77,98.36,318.55,117.67,1.18,270.63,10.90
10.46,13.47,96.50,104.35,316.53,117.21,1.22,268.55,10.95
4.50,13.35,88.64,96.40,308.90,112.78,1.12,262.55,11.06
4.99,13.57,90.56,98.03,310.65,114.05,1.21,266.61,11.05
4.42,13.17,93.82,101.60,320.55,120.25,1.17,271.09,10.82
4.50,13.65,97.26,105.43,339.04,125.50,1.22,287.95,11.21
3.87,14.90,99.87,107.86,349.04,126.81,1.35,299.65,12.24
5.95,15.52,108.53,117.18,376.30,137.76,1.44,319.93,12.76
103.50,14.42,203.86,212.22,366.43,136.96,1.22,308.94,12.06
12.18,14.35,108.32,116.51,348.39,130.78,1.22,294.72,11.88
5.43,14.64,97.70,105.75,335.22,123.18,1.26,287.15,11.78
4.63,14.30,95.96,104.18,334.28,122.35,1.23,284.09,11.71
4.94,14.49,99.04,107.55,343.97,127.65,1.26,290.12,11.84
5.35,14.56,99.56,107.90,345.81,128.71,1.28,291.97,11.63
4.80,14.60,99.23,107.46,345.29,126.87,1.26,294.15,12.42
22.05,15.04,123.42,132.19,367.16,137.38,1.21,308.84,12.27
4.43,14.21,100.89,109.45,357.99,132.58,1.30,301.85,11.55
4.95,14.53,98.97,107.06,345.98,127.80,1.30,293.53,11.86
4.97,13.87,98.44,106.44,343.83,125.77,1.28,294.81,11.56
4.38,14.59,98.41,106.39,352.27,128.55,1.27,300.56,11.92
5.89,15.00,102.56,110.77,353.48,130.41,1.28,301.29,12.36
5.01,14.85,103.35,112.05,361.86,134.27,1.36,307.12,12.44
5.01,15.66,109.91,119.13,386.22,141.77,1.40,327.55,12.87
