" -F4300,S4301+F958,S959"," -F4300,S4301+F960,S961"," -F4300,S4301+F970,S971"," -F4300,S4301+F973,S974"," -F968,S967+F980,S981"," -F968,S967+F976,S975"," -F965,S966+F977,S978"," -F989,S988+F986,S987"," -F4303,S4304+F962,S963"
4.84,16.26,110.76,119.62,383.24,142.18,1.42,323.62,12.75
4.44,16.42,109.49,118.41,381.70,142.96,1.42,321.22,12.88
4.67,16.48,104.42,113.21,368.05,136.38,1.35,309.54,12.46
4.60,15.39,102.38,110.89,351.55,129.10,1.40,300.14,12.08
4.44,16.13,108.29,117.11,374.63,140.82,1.43,315.20,12.39
4.12,16.06,108.69,117.50,376.54,143.13,1.46,316.11,12.46
4.07,16.34,103.95,112.47,367.36,135.01,1.40,313.72,12.78
4.79,17.02,115.98,125.04,413.78,152.61,1.56,355.23,13.61
4.58,15.64,106.52,116.37,374.39,139.73,1.42,316.07,12.35
3.92,15.88,105.41,113.94,372.48,136.82,1.43,315.20,12.41
4.72,16.22,107.68,116.43,372.68,138.01,1.43,315.06,12.18
5.32,15.73,110.32,119.62,393.15,146.73,1.42,332.76,12.35
6.52,16.03,110.33,119.15,384.28,141.97,1.40,325.09,12.46
4.67,16.62,107.78,117.64,389.46,143.98,1.47,330.69,12.63
4.30,16.86,110.57,119.50,390.11,142.54,1.46,332.80,13.16
