" -F4314,S4315+F1024,S1025"," -F4314,S4315+F1026,S1027"," -F4314,S4315+F1036,S1037"," -F4314,S4315+F1039,S1040"," -F1034,S1033+F1046,S1047"," -F1034,S1033+F1042,S1041"," -F1031,S1032+F1043,S1044"," -F1055,S1054+F1052,S1053"," -F4317,S4318+F1028,S1029"
[144.07],[14.70],[230.93],[239.49],[330.55],[118.85],[1.32],[290.02],[12.51]
2.77,15.14,111.33,121.11,401.25,144.62,1.70,359.76,11.97
2.78,14.72,106.61,116.73,387.60,141.02,1.64,347.84,11.29
2.66,14.27,106.99,117.06,389.59,142.76,1.53,344.62,10.99
1.96,14.42,109.05,119.42,400.99,147.77,1.61,353.89,11.15
2.23,14.11,102.60,111.94,364.99,131.79,1.54,324.18,11.05
3.97,14.05,103.44,112.96,371.11,133.95,1.59,330.40,10.99
2.20,14.14,104.35,114.22,373.35,136.51,1.52,330.66,11.23
2.66,14.92,111.76,122.41,409.29,148.32,1.78,364.26,12.05
2.83,14.73,99.65,108.97,359.27,128.84,1.64,323.74,11.61
2.90,14.03,103.32,112.97,368.14,135.48,1.58,326.20,11.25
2.83,14.60,102.44,111.97,362.39,132.57,1.55,322.41,11.42
2.93,13.71,97.31,106.08,342.40,122.37,1.51,309.68,11.12
2.88,14.41,98.12,107.21,352.20,126.99,1.55,316.07,11.26
2.96,14.53,100.49,109.45,357.39,129.67,1.51,319.62,11.07
2.76,14.12,103.70,113.11,362.75,131.23,1.60,325.67,11.45
2.92,16.03,113.36,123.44,406.21,146.65,1.89,366.92,12.98
5.34,16.62,108.34,117.47,381.53,138.59,1.75,337.74,14.19
3.59,13.58,95.24,103.40,324.95,119.13,1.37,281.89,11.31
4.28,13.86,91.48,99.35,317.07,117.14,1.34,274.18,11.17
4.33,13.80,88.46,96.48,309.63,113.88,1.30,268.99,11.13
4.10,13.12,88.06,95.90,302.03,109.86,1.29,263.47,10.87
3.90,13.62,92.38,100.67,316.73,117.57,1.30,273.01,11.17
4.17,13.55,92.37,100.50,320.45,120.08,1.32,274.73,11.06
4.23,13.73,89.53,97.72,314.88,114.72,1.34,274.21,11.14
4.18,14.21,100.63,109.54,358.58,131.10,1.52,314.39,11.89
4.13,13.44,93.11,101.60,325.80,120.42,1.34,279.51,11.04
4.13,13.46,91.51,100.08,323.32,118.53,1.34,279.84,10.74
4.10,13.46,92.32,100.51,319.20,117.33,1.31,275.74,10.81
4.99,125.00,96.85,107.14,348.61,129.84,1.35,298.13,11.02
4.72,13.73,96.57,105.36,339.47,126.02,1.24,291.22,10.74
4.66,14.11,97.16,106.46,343.27,126.56,1.44,297.30,11.46
6.25,14.84,103.19,112.75,371.87,129.82,1.50,309.28,12.11
4.52,13.90,98.01,106.52,339.77,124.25,1.35,291.43,11.48
4.35,13.52,92.22,100.86,329.96,119.58,1.26,279.45,10.93
4.62,13.00,90.96,99.46,319.17,118.48,1.20,272.60,10.55
4.15,12.77,92.77,101.63,329.59,122.93,1.22,280.09,10.32
4.33,12.65,87.77,95.76,305.98,111.54,1.21,259.33,10.36
4.09,12.70,87.39,95.15,307.20,112.56,1.21,263.06,9.97
3.82,12.73,88.21,96.24,306.99,113.21,1.18,263.08,10.42
4.04,13.35,94.02,102.55,331.37,121.45,1.34,287.22,11.10
3.86,13.05,84.57,92.08,297.40,108.10,1.20,257.91,10.48
4.56,12.52,87.81,95.72,302.32,113.17,1.19,258.15,9.93
4.05,12.82,87.38,95.24,300.32,111.64,1.26,256.70,10.47
3.84,12.41,84.16,91.50,287.84,104.96,1.21,248.85,10.34
4.41,12.92,84.38,92.02,294.82,108.29,1.20,253.41,10.66
4.17,12.98,87.67,95.37,302.21,112.02,1.23,259.60,10.48
2.97,13.32,90.67,98.22,312.98,115.08,1.22,268.93,10.76
3.92,16.11,105.72,114.68,372.78,135.03,1.64,329.19,13.25
4.43,15.62,106.83,115.86,375.04,136.35,1.77,331.47,13.28
3.24,13.03,90.24,98.21,310.79,114.66,1.32,265.91,10.59
6.94,12.87,90.22,97.97,301.12,111.80,1.19,257.30,10.50
4.85,12.43,85.14,92.51,291.74,107.44,1.18,250.85,10.21
2335.60,10.60,2416.90,2420.20,285.71,104.54,1.12,245.88,7.48
4.65,12.14,87.50,95.40,297.97,111.02,1.19,254.11,9.80
6.69,12.59,89.49,97.31,298.68,112.15,1.16,253.43,10.25
61.59,13.00,140.99,148.47,292.78,106.98,1.20,253.68,10.31
9.50,13.45,95.40,103.44,316.17,116.47,1.18,271.25,11.02
3507.60,10.73,3593.60,3598.10,302.97,112.17,1.23,258.43,7.78
5.43,12.14,88.27,96.29,302.64,111.73,1.19,258.39,9.91
6576.90,20.92,6643.60,6645.40,297.45,109.48,1.12,255.00,7.81
6.07,12.78,93.25,102.14,325.73,122.13,1.26,276.99,10.36
104.12,13.33,190.20,198.19,315.82,117.83,1.20,269.22,10.60
911.55,11.72,998.50,1004.20,321.64,119.25,1.28,275.56,8.52
5790.20,12.16,5844.90,5825.70,336.65,123.75,1.32,287.80,8.66
2.20,13.31,95.01,103.12,335.82,123.63,1.32,287.76,10.54
1.35,12.74,89.59,97.74,321.00,119.44,1.20,274.95,9.92
1.55,12.47,87.76,95.66,315.87,117.38,1.12,268.58,9.70
2.02,12.22,90.29,98.40,325.59,121.98,1.19,277.48,9.50
1.76,11.97,85.41,93.04,299.63,110.47,1.14,256.92,9.34
2.53,11.88,84.70,92.34,303.55,111.84,1.16,259.96,9.53
2.25,11.95,85.58,93.31,303.31,112.50,1.23,258.76,9.53
2.50,12.78,88.75,96.69,318.71,118.19,1.29,272.83,10.22
2.25,12.27,83.03,90.45,294.43,107.75,1.19,255.34,9.83
2.24,12.01,85.66,93.20,300.06,113.05,1.20,255.15,9.64
2.45,11.86,86.26,94.04,300.06,111.61,1.19,256.11,9.51
2.14,11.71,81.61,88.73,286.97,104.63,1.14,246.65,9.53
2.23,12.04,82.12,89.56,292.67,107.64,1.15,251.17,9.62
2.42,12.36,86.42,94.49,302.96,112.49,1.15,259.59,9.51
2.33,12.33,89.76,97.79,312.58,115.56,1.17,267.73,10.26
2.47,15.11,105.24,114.63,377.77,136.91,1.78,333.04,12.64
4.35,16.61,107.86,116.78,385.09,139.55,1.68,338.85,13.65
4.10,13.97,92.29,100.18,316.61,116.18,1.24,272.07,11.39
3.91,13.62,87.95,95.95,306.46,113.14,1.19,263.31,10.82
3.99,13.19,84.89,92.29,299.03,109.99,1.22,255.67,10.59
4.01,12.71,84.14,91.31,291.54,106.31,1.14,250.79,10.51
4.57,13.05,87.95,95.79,305.07,113.63,1.25,260.90,10.78
4.40,13.33,87.92,96.15,305.76,114.88,1.13,259.63,10.71
4.40,13.79,85.85,93.13,301.08,110.03,1.12,261.02,10.84
4.14,13.63,91.16,98.69,320.52,118.93,1.22,272.33,10.85
4.30,12.73,87.99,95.95,308.07,113.75,1.25,262.96,10.52
4.27,13.24,87.04,94.45,307.99,112.60,1.21,263.88,10.85
4.29,13.47,87.41,94.93,302.94,111.74,1.17,259.71,10.78
4.38,13.48,92.68,100.77,334.11,123.07,1.19,281.49,10.68
4.20,13.57,89.87,97.75,320.57,118.90,1.15,271.88,10.53
11.77,13.69,99.72,107.86,325.90,120.21,1.21,278.70,10.71
4.34,14.42,96.18,104.34,337.84,123.43,1.27,289.81,11.66
4.48,14.99,97.85,107.02,347.73,127.04,1.40,297.75,11.50
5.33,14.81,94.84,103.11,336.40,124.15,1.25,288.22,11.82
5.28,14.01,93.98,102.26,332.99,123.32,1.16,283.68,10.84
4.96,13.68,96.53,105.01,344.86,128.32,1.23,292.86,10.91
5.05,13.50,91.28,99.00,315.48,116.52,1.20,268.50,10.67
5.01,13.60,90.56,98.45,319.15,116.90,1.19,272.52,10.62
5.44,13.79,92.46,100.12,320.16,118.88,1.24,272.42,10.99
5.22,14.42,98.14,106.20,341.13,127.51,1.32,289.87,11.50
4.83,14.13,89.25,96.78,310.21,113.03,1.27,267.60,10.93
4.28,13.46,91.55,99.72,319.91,120.34,1.22,271.16,10.61
5.35,13.80,92.79,100.79,318.40,118.86,1.27,270.91,10.99
4.13,13.61,87.62,95.19,303.54,110.92,1.25,261.36,11.11
4.61,13.76,88.72,96.43,311.78,114.44,1.14,266.81,11.06
3.58,13.91,93.05,100.85,323.38,119.99,1.18,275.79,11.00
4.32,14.12,95.25,103.35,327.54,120.46,1.23,279.33,11.36
4.65,16.73,110.55,120.18,394.92,143.37,1.64,348.55,13.51
