" -F4216,S4217+F562,S563"," -F4216,S4217+F564,S565"," -F4216,S4217+F574,S575"," -F4216,S4217+F577,S578"," -F572,S571+F584,S585"," -F572,S571+F580,S579"," -F569,S570+F581,S582"," -F593,S592+F590,S591"," -F4219,S4220+F566,S567"
7.70,13.25,95.42,104.22,318.66,119.22,1.27,268.19,10.92
4.49,12.94,86.07,94.17,298.43,109.48,1.18,256.00,10.34
4.86,13.04,86.60,94.33,301.11,111.58,1.21,255.88,10.58
5.56,12.89,87.07,95.09,299.98,111.07,1.21,254.74,10.53
3.40,12.74,82.72,90.25,292.47,106.67,1.09,249.37,10.47
4.81,12.69,84.94,92.76,294.64,108.17,1.22,252.69,10.54
4.39,12.59,88.27,96.42,304.38,114.37,1.18,257.34,10.50
4.53,13.00,92.65,100.90,320.96,119.62,1.31,271.83,10.67
4.40,14.16,95.90,104.30,335.44,121.23,1.40,290.01,11.82
9.46,14.35,102.90,111.69,342.49,124.36,1.42,295.30,12.07
5.66,13.43,96.88,105.63,331.24,122.99,1.23,281.08,11.28
721.71,13.17,808.16,816.54,312.09,116.89,1.24,265.42,11.01
9.72,13.30,92.36,100.44,303.61,111.82,1.19,261.07,11.07
5.69,13.22,87.42,95.58,301.62,110.51,1.16,257.26,10.83
5.54,12.96,89.45,97.75,307.55,114.02,1.23,262.25,10.60
3.83,13.40,87.76,95.82,310.68,115.20,1.19,264.54,10.83
4.80,13.45,88.62,96.50,307.98,112.73,1.15,264.58,11.46
3.51,13.50,94.01,102.89,327.07,122.53,1.22,276.53,11.11
5.50,12.69,92.42,100.75,324.07,120.66,1.17,274.84,10.48
4.65,13.15,89.11,97.42,314.32,116.41,1.21,267.76,10.78
3.40,13.13,88.26,96.44,313.34,114.74,1.18,269.63,10.74
3.69,13.40,89.09,97.23,320.46,117.95,1.14,274.52,11.29
3.21,13.47,90.72,99.05,319.37,118.38,1.16,272.74,10.98
2.11,113.27,92.60,102.29,332.37,123.66,1.60,282.16,10.39
3.68,28.98,103.23,112.79,362.72,134.56,1.36,307.55,11.91
2.72,14.51,105.03,114.67,376.16,138.27,1.39,318.91,11.15
2.72,13.55,97.39,106.14,349.18,129.54,1.25,295.42,10.60
2.67,13.34,95.01,103.51,339.24,125.64,1.27,287.92,10.48
2.55,12.98,92.13,100.44,338.03,124.32,1.24,289.02,10.29
2.59,12.85,91.81,100.09,330.35,121.17,1.26,283.19,10.23
2.97,13.06,92.38,100.69,330.88,122.33,1.27,281.40,10.50
2.99,12.94,94.53,103.31,340.89,126.62,1.26,288.55,10.18
2.61,13.53,98.84,107.94,346.65,130.40,1.29,292.43,10.80
2.68,13.43,91.88,100.00,327.81,120.52,1.29,279.80,11.00
2.83,13.33,91.84,100.32,329.20,122.71,1.25,279.74,10.49
2.88,13.02,92.56,101.30,327.48,122.13,1.20,277.44,10.42
2.83,12.85,89.83,97.84,319.32,116.67,1.23,271.83,10.25
2.71,13.12,90.73,98.88,321.24,118.22,1.22,274.84,10.63
2.81,12.96,94.82,103.59,331.60,124.43,1.25,280.90,10.53
2.60,13.51,98.67,107.23,348.46,129.66,1.22,295.46,10.80
2.75,14.36,100.85,110.07,359.41,131.40,1.37,307.79,11.73
5.05,17.20,114.09,123.71,398.45,146.84,1.45,337.65,13.96
5.06,16.03,112.81,122.53,394.10,147.53,1.44,329.69,12.77
5.36,16.00,109.39,119.00,377.83,143.35,1.33,314.54,12.71
5.76,16.15,104.59,114.10,364.73,134.87,1.36,309.24,12.85
5.04,15.62,102.72,111.86,361.74,132.77,1.37,305.27,12.69
4.94,16.00,105.67,115.14,372.15,138.44,1.35,312.65,12.97
5.05,16.27,105.95,115.28,374.92,140.13,1.41,315.42,12.77
4.52,15.93,105.99,115.10,371.59,136.85,1.43,315.44,12.85
5.17,16.16,114.18,124.03,394.01,147.55,1.42,331.79,12.89
4.88,15.74,108.56,118.16,386.48,143.75,1.44,322.98,12.62
5.09,15.82,106.46,115.54,372.55,137.59,1.39,314.54,12.84
6.94,15.46,107.04,116.08,370.30,135.23,1.36,315.24,12.22
5.96,15.71,105.35,114.31,378.54,139.11,1.41,320.20,12.48
5.76,15.96,108.97,118.15,382.14,141.86,1.43,324.05,12.75
6.38,16.29,111.38,120.88,388.81,144.35,1.43,329.06,12.89
5.44,16.95,115.10,125.52,409.56,150.53,1.52,346.00,13.74
