" -F4188,S4189+F430,S431"," -F4188,S4189+F432,S433"," -F4188,S4189+F442,S443"," -F4188,S4189+F445,S446"," -F440,S439+F452,S453"," -F440,S439+F448,S447"," -F437,S438+F449,S450"," -F461,S460+F458,S459"," -F4191,S4192+F434,S435"
4.25,33.99,90.24,98.11,309.88,116.73,1.32,261.31,28.35
4.61,12.91,85.73,93.09,300.79,110.06,1.20,259.74,10.65
4.67,12.46,87.56,95.30,308.18,114.08,1.19,263.83,10.33
3.70,86.48,88.60,97.90,320.15,119.43,1.52,273.92,9.88
4.10,13.11,85.62,93.01,302.93,109.92,1.24,264.07,10.76
4.43,12.75,84.19,91.69,295.15,108.22,1.12,253.64,10.76
4.48,13.00,84.73,91.97,295.28,108.60,1.20,253.93,10.54
4.69,12.32,84.70,91.61,290.31,105.98,1.23,250.95,10.63
4.61,12.45,83.65,90.91,288.63,105.69,1.12,250.78,10.32
4.78,20.48,87.74,95.23,299.54,112.25,1.20,256.26,10.40
4.94,12.88,91.33,99.12,312.82,116.68,1.24,266.71,10.96
6.76,13.56,93.63,101.41,317.15,116.19,1.28,275.36,11.57
4.43,14.23,92.14,99.97,319.93,116.86,1.28,277.18,11.76
4.33,13.09,90.91,98.67,314.25,117.27,1.22,267.26,10.84
4.77,12.75,88.31,95.90,302.10,113.35,1.21,256.38,11.56
3.99,12.96,83.25,90.49,290.16,105.77,1.13,251.30,10.59
3.95,12.71,83.73,90.81,290.01,105.83,1.17,249.96,10.39
4.33,13.15,84.43,91.69,295.55,109.13,1.15,252.16,10.52
4.46,12.91,84.98,92.04,294.45,108.45,1.15,251.82,10.41
4.84,13.37,86.14,93.29,301.02,110.01,1.23,260.82,10.58
4.30,13.03,89.52,97.54,318.02,119.33,1.21,271.34,10.81
4.14,12.70,86.98,94.89,307.56,113.83,1.21,261.71,10.42
4.32,12.85,85.27,92.44,302.68,111.00,1.19,259.41,10.32
4.24,12.50,89.79,97.38,315.44,115.97,1.16,260.54,10.09
4.87,12.58,89.09,96.90,309.76,115.38,1.16,262.12,10.10
4.48,13.09,91.45,99.47,317.61,118.60,1.26,268.72,10.59
4.42,13.66,93.32,101.44,328.30,122.13,1.31,279.32,10.93
5.14,15.05,105.75,115.19,367.42,135.66,1.44,310.27,12.22
10.58,14.45,111.84,121.04,368.06,135.82,1.49,310.39,11.80
9.75,13.64,98.40,106.59,329.68,122.95,1.19,279.67,11.14
1786.30,11.53,1872.50,1877.60,320.00,119.12,1.29,271.78,8.02
53.78,12.84,138.04,146.00,310.53,115.35,1.16,263.94,10.44
11.16,12.45,98.16,106.11,311.47,116.99,1.19,261.13,10.16
5.01,12.58,86.87,94.45,304.36,111.61,1.20,260.47,10.11
4.64,12.86,88.26,96.18,311.46,115.13,1.20,263.31,10.13
5.61,13.18,91.72,99.83,320.51,120.34,1.16,271.81,10.68
78.29,12.87,160.65,168.03,304.26,111.43,1.20,262.32,10.73
4.69,12.74,86.01,93.42,298.56,110.11,1.17,253.29,10.49
9.08,12.53,89.53,96.70,296.75,109.40,1.14,253.16,10.24
4.57,12.80,84.87,92.05,292.83,106.78,1.17,251.57,10.50
4.69,12.93,84.26,91.49,293.22,106.46,1.24,253.19,10.37
4.36,12.79,88.54,96.36,304.01,114.03,1.20,257.58,10.68
4.16,13.03,92.81,101.08,318.75,119.01,1.27,268.52,10.57
4.39,14.13,92.52,100.27,322.60,117.62,1.34,278.25,11.43
4.82,14.29,94.97,102.80,329.33,120.11,1.41,284.61,11.40
4.39,13.34,96.86,105.25,328.91,122.64,1.23,279.45,10.84
5.00,12.93,92.01,99.92,312.22,117.45,1.16,265.61,10.62
4.82,13.21,86.92,94.31,301.60,109.92,1.19,259.74,10.82
4.19,12.84,89.32,96.72,302.71,110.46,1.18,260.48,10.38
5.35,13.19,87.99,95.79,305.53,113.22,1.12,261.32,10.67
5.87,12.89,89.41,97.04,306.66,113.46,1.21,260.81,10.98
4.76,13.67,89.76,97.75,312.99,114.61,1.30,271.93,11.22
4.57,13.51,93.45,101.66,329.27,124.16,1.21,278.61,11.06
4.35,13.18,90.36,98.31,319.49,118.52,1.20,270.77,10.67
3.33,13.10,86.76,94.74,310.74,113.80,1.17,267.71,10.90
5.56,13.07,94.67,102.53,318.57,119.73,1.22,267.77,10.73
4.70,13.24,91.42,99.48,318.46,118.35,1.23,270.27,10.89
3.10,13.45,93.18,101.08,326.09,121.37,1.24,277.73,10.82
5.73,13.85,96.50,104.75,336.50,125.57,1.32,285.70,29.17
1.35,194.63,104.85,115.18,375.43,138.60,1.45,315.86,11.64
2.50,14.79,108.35,118.01,386.33,141.71,1.41,325.14,11.27
2.43,13.66,97.71,106.12,352.00,130.86,1.35,298.52,10.65
2.50,13.42,97.35,105.37,345.78,128.64,1.26,291.55,10.30
2.72,12.89,93.75,101.64,334.52,124.07,1.27,283.76,10.21
2.44,12.74,96.28,104.42,335.91,126.59,1.25,281.29,10.17
2.56,12.93,90.45,98.27,327.58,120.21,1.16,280.01,10.38
2.56,12.77,93.34,101.73,336.33,125.02,1.18,284.18,10.05
2.74,13.46,96.80,105.26,348.98,131.30,1.24,295.06,10.73
2.77,13.78,92.89,100.85,331.94,121.76,1.37,287.45,10.88
2.48,13.43,90.95,98.65,324.43,120.32,1.23,275.48,10.64
2.54,13.22,91.52,99.43,324.74,120.53,1.22,275.64,10.65
2.73,12.60,91.09,98.81,319.65,117.30,1.21,274.43,10.25
2.58,13.16,89.73,97.60,318.81,116.51,1.20,272.92,10.37
2.64,13.00,95.29,103.50,331.05,125.24,1.26,279.66,10.40
2.47,13.33,99.45,108.27,349.26,130.88,1.24,293.80,10.75
2.71,14.11,97.90,106.20,348.13,127.80,1.38,299.57,11.20
5.29,16.98,110.74,119.97,388.48,143.84,1.51,329.82,13.53
5.03,16.20,113.74,122.99,394.84,148.73,1.36,329.14,12.88
5.16,15.92,109.69,118.87,376.65,142.55,1.42,315.36,12.53
5.35,15.97,103.25,111.85,362.86,132.84,1.37,307.37,12.48
4.85,15.48,104.69,113.54,363.47,133.65,1.35,307.87,12.45
4.79,16.34,104.93,113.86,368.23,136.65,1.41,310.11,12.88
4.72,16.12,104.94,113.78,367.34,136.20,1.40,308.94,12.59
5.13,16.38,107.16,115.87,376.27,138.23,1.48,322.47,12.96
5.71,16.14,112.52,122.16,396.14,149.43,1.47,332.86,12.83
5.23,15.88,107.11,116.19,379.77,141.16,1.36,318.02,12.70
4.70,15.86,105.39,114.31,371.40,136.86,1.39,315.24,12.82
4.83,15.41,108.84,117.48,374.49,140.10,1.42,313.59,12.12
5.25,15.65,106.22,115.03,373.57,137.66,1.40,316.66,12.18
5.73,15.97,111.40,120.61,389.86,145.13,1.44,327.87,12.57
6.19,16.40,111.62,120.93,392.31,145.71,1.49,331.86,12.96
6.40,17.17,117.91,127.79,418.94,152.45,1.61,353.04,13.40
