" -F4223,S4224+F595,S596"," -F4223,S4224+F597,S598"," -F4223,S4224+F607,S608"," -F4223,S4224+F610,S611"," -F605,S604+F617,S618"," -F605,S604+F613,S612"," -F602,S603+F614,S615"," -F626,S625+F623,S624"," -F4226,S4227+F599,S600"
7.87,12.67,91.62,100.38,305.01,111.98,1.21,261.88,11.66
4.06,12.72,87.58,96.08,304.98,112.91,1.20,260.93,9.65
4.00,12.36,89.02,97.85,313.69,116.35,1.20,266.86,9.04
3.63,13.09,92.34,98.45,314.33,117.58,1.22,267.02,10.05
5.37,12.93,86.03,94.40,296.01,108.70,1.19,254.84,9.93
504.60,11.51,586.01,592.88,299.55,111.09,1.25,255.40,9.94
4.16,12.34,86.94,95.86,298.39,111.04,1.21,254.58,9.43
18.50,12.61,97.55,105.98,290.77,106.30,1.18,248.62,9.72
4.02,12.81,84.44,92.73,292.75,107.51,1.21,252.50,9.59
3.08,12.83,88.20,96.95,303.54,114.06,1.19,257.18,9.46
2.90,12.89,91.84,100.78,317.00,117.93,1.19,269.90,9.97
2.78,14.10,94.30,103.48,334.61,121.26,1.38,289.79,10.81
0.98,13.76,95.06,104.52,339.95,123.18,1.43,293.61,10.37
0.88,12.78,92.49,101.46,326.80,121.52,1.34,278.61,9.48
0.71,12.37,88.14,96.84,309.36,116.11,1.24,262.81,9.18
0.75,12.54,83.94,92.59,299.91,110.67,1.20,257.38,9.19
0.75,12.08,83.48,91.72,298.55,109.28,1.14,255.53,9.11
1.35,12.43,86.00,95.00,304.53,113.04,1.20,260.44,9.29
0.83,12.57,85.43,94.03,307.59,113.83,1.26,262.86,9.62
0.69,12.55,85.55,93.74,305.07,112.05,1.20,261.71,9.66
0.73,12.75,91.77,100.66,323.16,121.30,1.20,273.94,9.37
0.75,12.29,88.62,97.58,321.16,119.28,1.20,272.51,8.98
0.93,12.50,86.66,94.76,311.97,115.40,1.21,265.80,9.20
0.87,12.39,86.27,94.68,310.02,113.33,1.19,267.27,9.05
0.51,12.20,86.80,94.71,317.89,117.31,1.22,271.80,9.34
0.43,12.52,89.26,98.16,316.94,117.56,1.23,270.22,9.22
0.61,12.91,92.43,101.65,330.10,123.10,1.27,281.44,9.31
0.81,14.11,101.59,111.60,360.21,133.47,1.42,307.02,10.35
296.74,15.72,397.32,407.36,370.67,136.11,1.38,314.66,11.30
4.07,14.14,96.88,106.17,344.10,127.21,1.22,291.97,10.70
2.73,14.15,93.72,102.66,330.81,122.16,1.23,283.38,10.50
2.91,13.68,92.82,101.04,332.55,122.10,1.17,283.66,10.20
2.76,13.58,90.38,99.36,323.99,118.76,1.29,276.94,10.20
2.75,13.93,90.95,99.79,324.81,119.88,1.26,276.80,10.54
2.88,13.70,93.14,102.32,333.37,123.61,1.23,282.72,10.80
2.87,14.00,97.48,106.74,340.77,127.92,1.25,287.45,10.68
2.56,14.02,90.34,98.93,319.28,117.55,1.21,272.68,10.60
2.38,14.13,90.12,98.81,322.35,119.80,1.24,274.40,10.79
2.58,13.92,90.91,99.61,320.42,119.02,1.23,272.04,10.54
2.58,13.83,88.46,97.02,312.93,114.75,1.25,265.90,10.40
2.63,13.73,89.47,97.95,313.99,116.16,1.21,269.29,10.40
2.60,13.76,93.44,102.37,324.05,122.12,1.30,275.20,10.21
2.63,14.34,96.85,106.24,341.56,127.32,1.20,290.97,11.22
3.12,15.42,100.00,109.46,352.38,128.80,1.39,303.29,10.02
2.78,16.36,107.97,117.66,384.22,140.84,1.44,326.68,12.64
3.41,15.69,107.41,117.32,376.50,141.33,1.37,316.55,11.51
4.21,14.81,104.00,113.45,358.95,135.70,1.29,302.07,11.23
4.56,15.52,100.62,110.16,347.50,128.35,1.27,296.61,11.69
3.13,15.27,98.36,107.44,346.14,126.89,1.40,294.70,11.25
3.37,15.64,100.92,110.41,355.34,132.11,1.33,300.61,11.19
5.13,15.40,102.90,112.50,357.22,133.23,1.36,301.00,11.41
4.26,15.41,102.19,111.51,354.85,130.84,1.34,302.77,11.70
3.88,15.19,108.42,118.38,378.32,141.80,1.41,318.94,11.82
4.06,14.80,103.73,113.71,368.37,137.52,1.34,311.44,11.64
3.49,15.31,100.65,109.85,356.41,132.22,1.33,302.16,11.32
4.15,14.35,100.19,109.40,355.23,130.12,1.34,303.21,10.64
4.97,15.43,101.60,110.56,362.60,133.25,1.32,309.42,11.42
3.87,15.17,103.40,113.79,364.70,135.42,1.38,309.43,11.65
8.56,15.52,110.27,119.99,373.76,138.43,1.43,316.72,11.61
4.44,16.42,112.00,122.67,397.43,146.55,1.47,335.69,12.12
