" -F4195,S4196+F463,S464"," -F4195,S4196+F465,S466"," -F4195,S4196+F475,S476"," -F4195,S4196+F478,S479"," -F473,S472+F485,S486"," -F473,S472+F481,S480"," -F470,S471+F482,S483"," -F494,S493+F491,S492"," -F4198,S4199+F467,S468"
4.11,12.91,91.88,99.92,319.21,119.16,1.24,271.99,10.49
4.49,12.54,89.24,97.07,321.00,114.71,1.25,264.75,10.00
2.01,119.21,89.63,98.85,311.61,116.92,1.21,263.39,9.32
4.41,12.79,86.07,93.48,301.71,110.18,1.21,262.01,10.60
4.24,12.60,87.84,96.04,311.04,115.20,1.20,265.25,10.26
4.49,12.86,91.18,99.32,322.28,120.56,1.27,276.25,10.64
4.37,13.04,87.24,94.53,304.81,110.97,1.33,265.32,10.54
4.27,12.65,85.02,92.68,295.72,108.48,1.19,254.14,10.45
4.04,12.92,84.41,91.54,295.53,108.75,1.29,254.80,10.58
4.04,12.57,84.69,91.89,290.75,106.29,1.25,252.50,10.59
1.84,12.43,83.92,91.29,289.46,105.73,1.23,251.50,9.95
4.41,12.44,88.15,95.82,301.06,112.86,1.26,257.74,10.50
4.33,13.01,91.16,98.83,313.64,116.61,1.37,267.53,10.74
3.85,13.88,91.61,99.27,317.45,115.97,1.43,276.26,11.33
3.44,13.86,91.57,99.13,318.38,116.10,1.36,275.49,11.35
4.29,12.70,91.24,99.03,312.74,116.67,1.28,266.12,10.50
4.70,12.46,88.68,96.19,299.28,112.66,1.23,254.62,10.40
4.37,12.79,83.66,90.95,288.90,105.29,1.26,250.15,10.49
4.39,12.41,84.21,91.41,289.12,105.61,1.23,249.46,10.31
4.29,12.24,84.19,91.45,293.88,108.57,1.19,251.91,10.10
4.36,12.61,84.30,91.57,292.89,107.68,1.23,251.07,10.28
4.24,12.87,86.09,93.38,299.94,109.40,1.24,260.65,10.72
4.46,12.99,89.95,98.07,317.58,119.15,1.22,270.07,10.84
4.34,12.34,87.56,95.23,305.82,113.15,1.26,260.41,10.00
4.33,12.48,85.26,92.81,312.18,110.02,1.25,259.13,10.29
5.00,12.19,90.73,98.92,317.31,116.01,1.22,259.65,9.97
9.21,12.11,93.77,101.70,323.88,114.75,1.22,261.89,9.97
6.55,13.05,93.58,101.68,316.99,117.92,1.35,268.90,10.55
6489.40,12.00,6543.00,6514.80,326.79,122.11,1.24,278.13,8.70
5.71,14.56,106.86,115.91,365.61,135.20,1.49,309.72,11.66
3.55,14.68,104.98,114.41,367.23,135.63,1.38,311.65,11.93
5.42,13.61,94.61,102.54,327.10,121.47,1.29,279.70,10.92
8344.30,11.69,8410.00,8398.30,318.38,118.45,1.15,270.93,8.35
9.13,13.14,93.87,101.62,309.49,114.84,1.24,263.52,10.43
4.97,12.58,91.72,99.52,310.02,116.70,1.23,262.01,10.54
4.61,12.49,86.23,93.89,301.86,110.36,1.20,260.85,10.32
6.94,12.33,90.59,98.49,309.08,114.70,1.14,263.21,10.04
5.77,12.93,91.52,99.60,316.84,118.87,1.25,270.31,10.59
89.35,12.91,171.70,179.42,302.03,110.63,1.20,262.61,10.79
14.11,12.45,95.14,102.57,296.01,109.23,1.24,252.86,10.18
3902.90,10.89,3980.10,3985.20,297.28,109.50,1.21,253.25,7.67
82.34,12.10,162.66,170.12,291.75,106.59,1.29,251.13,10.20
7428.80,11.29,7411.60,7341.00,292.75,106.40,1.18,252.60,7.81
5.28,12.76,89.71,97.55,302.03,113.80,1.12,257.50,10.34
3.63,12.67,91.84,99.88,316.59,118.18,1.19,268.46,10.42
3.51,13.90,91.53,99.29,320.41,117.07,1.38,276.85,11.40
2.52,13.46,92.36,100.33,326.68,119.51,1.33,282.09,10.91
2.34,12.53,93.73,101.78,325.40,121.23,1.27,276.38,10.21
2.28,12.16,88.91,96.82,309.01,116.28,1.29,262.21,9.62
2.32,12.40,83.89,91.25,297.80,108.61,1.12,256.90,9.82
0.01,11.94,84.87,92.38,299.28,109.22,1.09,258.03,8.74
2.30,12.40,85.01,92.49,302.72,111.68,1.21,259.17,9.93
2.45,12.49,85.37,92.82,302.88,111.81,1.19,258.60,10.07
2.32,12.68,86.80,94.23,309.37,113.36,1.25,268.11,10.17
2.39,12.57,90.71,98.88,324.57,122.69,1.22,275.65,10.01
2.42,12.16,88.28,96.23,316.79,117.47,1.23,269.12,9.56
2.09,12.22,86.39,93.83,309.00,112.99,1.27,265.90,10.03
2.27,11.99,91.38,99.36,315.09,118.39,1.22,265.41,9.71
2.46,12.12,88.79,96.38,315.35,117.10,1.26,268.30,9.85
2.24,12.45,91.41,99.28,323.94,120.50,1.21,275.25,9.98
2.34,12.76,93.46,101.42,332.06,123.48,1.32,284.63,10.08
2.44,14.41,105.30,114.41,372.29,137.91,1.38,314.51,11.38
6.56,15.65,109.83,119.28,380.98,139.74,1.52,321.77,12.63
5.02,14.31,97.59,105.71,345.77,128.23,1.28,294.56,11.47
5.33,13.91,97.40,105.75,339.08,125.94,1.26,286.99,11.05
5.51,13.36,94.50,102.13,329.18,121.80,1.28,279.43,10.70
4.52,13.62,95.73,103.78,329.30,123.87,1.32,276.49,10.96
4.38,13.64,90.13,98.07,321.73,118.20,1.29,275.92,11.06
4.62,13.67,92.70,101.01,329.86,122.16,1.21,279.20,10.98
4.52,13.89,96.28,104.55,340.72,128.40,1.23,289.77,11.12
4.23,14.17,92.02,100.07,324.37,119.11,1.33,279.65,11.25
4.72,13.88,90.32,98.16,317.41,117.38,1.26,269.91,11.12
4.46,13.67,90.36,98.14,319.11,117.91,1.34,271.13,11.28
4.47,13.65,90.08,97.80,313.75,114.49,1.24,269.22,11.17
4.40,13.83,89.33,96.82,312.15,114.11,1.19,267.79,11.05
4.07,13.80,94.19,102.20,324.18,122.48,1.18,274.80,11.20
4.44,14.36,98.79,107.07,341.26,127.50,1.27,289.42,11.51
5.06,15.32,97.63,105.76,341.61,125.48,1.43,294.04,12.56
4.46,16.11,105.87,114.43,372.67,137.78,1.34,318.42,13.01
4.93,15.53,108.61,117.47,376.45,141.55,1.39,315.28,12.17
5.13,15.23,105.30,113.99,359.12,136.01,1.28,303.48,12.03
9.36,15.56,103.25,111.53,345.11,125.83,1.32,295.12,12.57
5.81,14.99,101.56,109.89,346.16,126.68,1.36,295.32,12.38
5.87,15.42,101.81,110.03,350.98,129.83,1.33,298.12,12.50
4.99,15.30,101.00,109.25,351.04,130.09,1.28,296.91,12.19
5.72,15.62,103.39,111.50,360.56,132.46,1.41,311.00,12.14
5.67,15.37,107.48,116.43,378.56,142.90,1.45,320.88,12.49
4.76,15.14,102.82,111.57,363.19,134.81,1.27,306.43,11.94
5.18,15.08,100.98,109.37,354.13,130.12,1.34,301.63,12.08
6.29,14.63,105.79,114.15,359.73,135.09,1.35,302.29,11.74
5.93,15.07,103.05,111.38,358.24,131.96,1.36,305.33,11.81
9.63,15.37,110.88,119.59,372.86,138.53,1.42,314.51,12.08
5.93,15.65,106.67,115.71,376.91,140.49,1.39,319.31,12.31
7.47,16.49,116.07,125.92,405.05,148.29,1.48,341.70,12.98
