" -F4118,S4119+F100,S101"," -F4118,S4119+F102,S103"," -F4118,S4119+F112,S113"," -F4118,S4119+F115,S116"," -F110,S109+F122,S123"," -F110,S109+F118,S117"," -F107,S108+F119,S120"," -F131,S130+F128,S129"," -F4121,S4122+F104,S105"
3.44,12.09,83.72,91.13,294.80,108.70,1.16,254.51,9.79
3.63,11.75,85.63,93.41,300.39,112.78,1.08,254.21,9.59
3.64,11.38,84.89,91.92,295.54,109.81,1.11,252.80,9.47
3.20,11.71,81.70,89.24,291.10,106.01,1.07,252.00,9.59
3.63,11.88,83.26,91.10,297.02,109.87,1.12,254.28,9.82
2.72,11.95,87.70,95.38,309.64,115.18,1.12,263.61,9.76
3.55,12.09,90.70,98.64,316.53,116.94,1.20,271.97,10.04
5.72,13.63,92.91,101.01,319.69,117.48,1.16,275.47,11.68
5.33,13.46,89.59,97.18,313.16,115.66,1.10,267.02,11.08
5.58,12.87,86.51,94.00,302.71,112.03,1.08,258.42,10.71
5.46,12.54,84.35,91.37,295.01,107.73,1.14,254.84,10.63
6.26,12.82,87.78,95.17,300.50,111.28,1.16,257.04,10.97
5.44,12.79,87.67,95.30,305.22,114.26,1.08,258.42,10.80
5.56,13.14,86.64,94.10,301.40,111.26,1.13,259.30,10.84
5.20,13.89,87.67,95.17,301.08,110.77,1.14,257.92,11.18
5.72,13.00,87.67,95.17,308.61,113.16,1.12,263.47,10.90
5.84,12.94,87.54,94.98,306.16,112.89,1.09,262.05,10.88
5.73,13.43,86.48,93.78,308.47,113.59,1.02,264.06,10.97
5.74,13.67,92.61,101.04,326.19,121.91,1.11,277.07,10.83
5.49,13.18,90.30,97.95,319.96,118.68,1.07,271.84,10.67
6.12,13.45,92.43,100.56,332.82,122.45,1.12,278.95,10.80
5.52,14.03,95.96,104.06,337.62,124.53,1.28,287.98,11.46
5.80,17.48,119.47,129.27,405.94,147.67,1.70,346.05,13.95
10.34,17.60,124.57,135.12,409.22,148.92,1.51,353.18,13.68
6.01,14.80,97.85,106.35,347.02,126.99,1.24,296.38,11.86
6.49,14.24,95.78,104.09,339.03,126.21,1.25,289.78,11.46
6.70,13.54,94.53,102.66,331.14,122.95,1.21,282.03,10.86
6.49,13.46,96.52,104.67,338.82,126.64,1.10,286.88,10.97
5.16,13.42,93.04,100.82,318.93,117.65,1.16,272.03,10.21
7.14,13.45,91.90,99.63,317.42,116.91,1.11,270.69,10.98
69.02,13.70,154.37,161.97,322.29,118.72,1.13,273.66,11.17
2993.00,11.68,3083.00,3087.40,321.78,119.42,1.33,272.69,7.74
6.84,13.45,90.68,98.41,313.90,115.74,1.16,269.17,11.03
5.57,13.50,92.56,100.37,320.83,120.67,1.06,270.75,10.74
5.88,13.62,90.84,98.43,312.24,115.62,1.10,266.27,11.00
5.80,13.84,87.91,95.17,307.92,112.08,1.17,265.05,11.25
5.69,13.35,90.46,98.27,315.22,116.46,1.10,269.65,11.19
5.73,13.65,94.10,101.91,328.26,121.86,1.06,278.97,11.04
5.50,13.81,95.51,103.77,331.23,121.84,1.17,283.67,11.65
380.49,15.06,476.77,485.59,357.54,131.55,1.24,306.29,12.11
6.65,15.04,101.94,110.23,357.37,132.94,1.20,302.87,12.13
5.94,15.08,97.77,105.87,340.79,126.01,1.15,289.68,12.38
7.90,14.70,97.16,105.37,333.57,121.46,1.15,286.90,12.18
5.72,14.43,98.30,106.72,340.58,126.44,1.12,289.16,11.90
7.25,14.38,101.99,110.39,349.58,132.31,1.22,292.58,11.57
6.92,14.49,98.59,106.93,341.05,126.24,1.20,291.78,11.97
6.06,16.04,106.59,115.19,356.01,132.24,1.41,301.06,12.70
4.88,14.57,98.62,107.22,348.61,128.68,1.25,294.54,11.57
6.09,14.08,98.11,106.24,343.55,126.83,1.23,291.68,11.64
5.70,14.41,97.18,105.74,345.03,127.46,1.21,293.81,11.33
6.04,14.28,101.83,110.62,360.27,134.14,1.24,306.82,11.83
3.56,14.31,99.10,108.87,357.86,132.49,1.25,303.86,32.58
3.97,62.37,99.65,110.23,364.87,135.07,1.26,309.64,10.81
10.75,15.15,108.63,117.00,367.28,134.68,1.22,312.77,12.31
7.23,17.79,123.24,133.95,421.42,153.44,1.61,362.64,14.24
