" -F4132,S4133+F166,S167"," -F4132,S4133+F168,S169"," -F4132,S4133+F178,S179"," -F4132,S4133+F181,S182"," -F176,S175+F188,S189"," -F176,S175+F184,S183"," -F173,S174+F185,S186"," -F197,S196+F194,S195"," -F4135,S4136+F170,S171"
4.77,12.86,89.93,98.41,317.40,113.85,1.30,276.58,10.43
1.55,11.85,88.13,96.49,318.01,117.15,1.17,273.43,9.56
2.68,11.66,87.49,95.91,314.90,116.12,1.25,267.08,9.49
1.67,12.04,87.25,95.56,312.20,114.96,1.19,269.63,9.69
2.51,12.29,92.27,101.14,329.74,122.99,1.21,281.17,9.88
2.69,12.37,90.99,99.76,327.47,122.43,1.21,278.99,9.90
2.73,12.44,92.93,101.73,334.74,124.14,1.29,287.02,10.26
1.63,12.68,96.31,105.21,343.55,126.82,1.25,294.12,10.16
2.75,14.36,110.84,121.20,390.65,143.44,1.56,336.03,11.51
2.99,36.17,109.06,120.16,385.80,142.41,1.50,330.48,13.57
4.72,13.73,94.71,103.59,335.15,123.89,1.29,285.17,15.38
5.37,13.23,91.15,99.73,324.57,120.68,1.18,277.50,10.62
4.62,98.03,88.95,97.82,315.79,118.51,1.23,267.85,10.21
4.74,16.55,90.73,99.23,321.93,120.29,1.23,272.83,11.95
1.80,93.36,84.33,92.91,302.64,111.38,1.22,260.39,9.47
4.48,12.56,85.84,93.97,305.96,112.84,1.16,258.09,10.71
5.20,12.52,86.80,94.74,307.40,113.47,1.16,264.51,10.30
4.82,13.46,85.55,93.57,304.86,109.60,1.22,264.41,10.82
4.61,12.72,84.25,91.92,292.59,107.40,1.16,252.32,10.80
4.77,12.57,85.02,92.16,294.70,108.81,1.24,252.21,10.41
4.90,12.38,84.62,92.38,293.12,106.62,1.17,252.55,10.45
3.67,55.94,82.02,90.65,289.43,105.49,1.23,251.08,10.01
4.65,12.66,86.27,94.16,300.95,111.46,1.17,256.51,10.28
4.77,12.84,89.08,97.02,314.56,116.70,1.22,268.05,10.83
5.62,13.44,90.41,98.25,306.61,112.73,1.26,263.42,11.24
4.37,13.87,89.45,97.40,309.23,113.90,1.20,264.94,11.33
4.53,13.03,89.80,97.72,315.64,116.88,1.14,268.66,10.71
4.56,12.60,86.08,93.89,302.38,112.60,1.12,256.75,10.20
4.69,12.50,83.53,90.89,290.32,105.44,0.97,251.48,10.23
4.36,12.82,84.30,91.95,293.52,106.95,1.16,251.40,10.52
4.43,12.56,84.75,92.40,294.25,108.93,1.14,251.16,10.35
4.16,12.54,84.09,91.29,292.27,107.37,1.18,251.17,10.26
4.74,13.89,85.04,92.43,301.99,109.23,1.16,259.82,10.75
4.52,12.94,86.03,93.86,305.30,112.71,1.14,261.44,10.62
4.25,12.46,85.23,93.28,305.01,112.55,1.13,256.34,10.48
4.70,12.63,85.52,93.41,303.03,111.89,1.13,258.23,10.21
4.93,12.69,90.65,98.96,321.29,120.51,1.15,270.97,10.17
4.78,12.72,89.32,97.64,315.38,118.18,1.16,267.21,10.16
5.17,13.25,91.39,99.92,323.60,120.32,1.16,276.13,10.74
5.17,13.45,95.56,104.30,333.87,123.36,1.19,283.42,10.82
5.52,15.69,111.34,121.46,390.42,141.59,1.52,328.21,12.32
6.01,15.58,112.91,122.92,387.08,142.60,1.48,329.79,12.39
5.18,13.67,96.20,105.02,334.57,123.97,1.14,283.16,11.06
5.36,13.51,92.30,100.64,326.55,120.84,1.26,278.18,10.84
3284.20,11.53,3368.50,3375.00,316.77,118.21,1.22,269.16,8.59
67.54,12.62,153.87,162.29,324.32,120.86,1.13,273.29,10.11
5.93,12.45,87.25,95.32,304.16,111.64,1.12,259.58,10.02
6.77,12.46,88.74,96.79,309.21,113.95,1.12,258.60,10.47
4.92,13.03,87.73,95.35,308.72,114.12,1.14,262.99,10.83
4.77,13.67,85.79,93.49,304.03,110.17,1.17,261.36,10.81
5.32,12.43,86.35,93.94,296.92,109.70,1.14,252.79,10.31
4.97,12.49,85.63,93.25,295.29,109.28,1.17,250.83,10.13
4.57,12.85,85.50,93.15,295.97,107.96,1.16,253.35,10.52
4.61,12.74,84.01,91.79,293.94,106.99,1.14,253.76,10.42
5.20,12.99,87.75,95.43,304.15,113.28,1.17,257.22,10.51
4.52,13.09,90.46,98.91,318.32,117.91,1.14,270.85,10.54
3.16,13.73,89.56,97.37,310.67,113.97,1.23,265.73,11.16
3.81,13.78,91.84,99.79,319.65,116.93,1.24,273.59,11.16
7359.40,11.72,7417.90,7402.50,330.01,122.12,1.26,279.12,8.07
11.19,13.00,95.80,104.22,314.41,117.01,1.15,267.57,10.82
3.61,13.20,85.20,92.91,301.10,109.41,1.19,259.75,10.65
4.58,12.94,87.59,95.48,305.23,111.77,1.16,261.41,10.68
51.12,12.76,134.56,142.58,306.91,113.84,1.13,260.54,10.41
6.65,13.20,90.44,98.38,306.14,113.03,1.13,261.39,10.83
4.44,13.87,88.92,96.65,313.35,114.53,1.23,268.94,11.10
3.52,13.50,88.05,96.20,316.37,117.03,1.16,270.38,10.73
2.27,12.65,87.78,95.80,316.50,117.18,1.12,265.13,10.44
4.73,13.20,88.68,96.81,311.54,114.76,1.15,267.22,21.55
6.30,13.21,95.46,104.01,334.28,125.14,1.18,281.73,10.79
4.37,13.49,91.55,100.08,324.22,120.95,1.20,276.11,10.72
4.77,13.75,93.86,102.58,333.92,124.08,1.19,284.85,10.92
5.52,13.80,97.66,106.56,342.79,127.34,1.25,290.23,11.08
0.46,15.77,110.68,121.91,391.06,143.65,1.55,335.44,123.91
2.39,15.95,111.98,122.15,400.92,146.44,1.48,343.14,12.17
2.72,13.75,98.19,107.12,356.14,131.34,1.26,301.56,10.72
2.56,13.63,96.33,105.10,352.36,130.64,1.27,299.17,10.77
2.64,13.20,94.08,102.50,341.73,127.36,1.20,289.87,10.27
2.52,12.92,95.96,104.89,350.54,131.21,1.27,295.28,10.32
2.77,12.95,91.58,99.23,329.03,121.19,1.17,281.45,10.31
2.73,12.58,91.39,99.71,333.43,122.86,1.17,277.94,10.22
2.68,13.50,92.72,101.09,335.22,123.95,1.23,284.57,10.46
2.72,13.86,92.75,100.98,335.21,121.78,1.29,285.01,10.87
2.48,13.10,91.26,99.42,323.43,119.88,1.18,273.65,10.47
2.57,12.87,92.51,100.29,325.74,121.41,1.11,275.91,10.34
2.81,12.83,90.76,99.18,320.97,117.79,1.25,275.31,10.22
2.72,12.96,88.87,97.08,318.78,115.86,1.25,274.34,10.28
2.84,13.07,92.24,100.98,331.13,123.12,1.15,280.90,10.46
2.55,13.83,96.97,105.74,350.73,130.33,1.28,297.70,10.75
2.72,14.24,95.54,104.06,336.90,124.03,1.24,287.41,10.96
4.86,16.83,109.11,118.70,378.57,140.88,1.25,318.92,13.16
5.34,16.49,111.10,120.93,397.58,148.16,1.27,333.86,12.68
5.25,16.02,107.70,117.19,378.74,142.33,1.24,315.91,12.82
5.10,15.33,102.04,110.65,358.88,130.69,1.32,306.91,12.34
5.52,16.15,106.06,115.11,367.02,135.05,1.32,311.43,12.78
5.06,15.63,106.75,115.65,372.79,139.80,1.34,311.92,12.54
4.88,15.96,104.28,113.39,364.98,135.13,1.40,307.47,12.57
5.21,16.88,108.39,117.35,382.77,139.52,1.41,325.11,12.96
5.53,16.17,106.53,115.57,376.59,139.61,1.44,319.17,12.37
5.00,15.73,104.99,113.97,375.29,138.67,1.30,311.80,12.77
5.44,16.03,106.91,116.07,375.81,139.51,1.35,316.91,12.60
5.90,15.46,109.03,118.09,388.20,144.15,1.41,326.40,12.20
6.26,15.99,108.77,117.64,384.64,143.55,1.37,324.38,12.42
6.53,16.02,111.05,120.59,395.92,147.30,1.34,336.23,12.65
5.25,16.37,110.33,119.97,394.94,145.28,1.45,334.25,13.03
5.28,17.75,118.22,128.53,424.24,154.86,1.57,361.73,13.97
