" -F4104,S4105+F34,S35"," -F4104,S4105+F36,S37"," -F4104,S4105+F46,S47"," -F4104,S4105+F49,S50"," -F44,S43+F56,S57"," -F44,S43+F52,S51"," -F41,S42+F53,S54"," -F65,S64+F62,S63"," -F4107,S4108+F38,S39"
4.27,13.20,91.49,99.11,314.01,115.61,1.17,271.15,11.07
4.58,12.95,88.63,96.08,308.48,114.37,1.14,263.22,10.54
4.50,12.66,85.44,92.46,296.85,110.14,1.04,254.20,10.19
4.48,12.59,83.26,90.45,290.69,106.03,1.13,251.59,10.21
5.16,12.75,86.42,93.73,293.73,108.75,1.04,251.71,10.59
4.41,12.66,86.91,94.24,299.12,112.43,1.12,253.53,10.38
4.32,12.54,85.04,92.28,293.91,108.32,1.19,253.74,10.10
4.59,13.98,88.26,95.86,300.62,110.42,1.18,257.18,11.10
4.47,12.87,86.65,94.61,304.67,112.25,1.09,260.00,10.41
4.40,12.52,86.12,93.56,301.66,111.57,1.06,258.30,10.44
4.79,12.67,85.79,93.39,303.36,112.15,1.08,258.25,10.03
4.43,12.66,91.03,99.18,319.51,120.41,1.14,269.85,10.01
4.50,12.87,89.94,98.00,315.33,117.47,1.06,267.98,10.23
4.49,13.37,91.92,99.94,333.72,121.12,1.13,275.60,10.82
4.70,13.83,95.64,104.00,334.37,122.58,1.28,285.35,11.16
4.73,16.80,119.01,129.19,400.28,146.99,1.50,342.09,13.00
5.50,16.47,120.33,130.35,402.47,147.65,1.66,345.97,13.19
4.63,13.74,96.19,104.27,336.54,123.74,1.29,285.74,11.13
7.33,13.28,95.04,103.36,324.93,121.30,1.21,276.88,10.83
13.30,12.81,99.23,107.14,317.32,118.41,1.11,269.18,10.30
5.57,12.69,93.49,101.43,323.34,120.97,1.06,273.38,10.31
4.90,12.67,86.92,94.20,305.76,113.30,1.17,259.54,10.06
5.26,12.31,87.51,95.05,304.59,112.62,1.08,258.79,10.23
21.71,12.83,104.53,112.12,307.17,113.45,1.10,260.88,10.62
4.56,14.33,88.98,96.71,302.81,111.45,1.17,258.80,11.16
4.82,12.94,87.01,94.52,299.92,110.85,1.04,255.87,10.45
4.72,12.39,87.93,95.68,302.76,113.85,1.06,255.59,10.21
4.80,12.35,86.75,94.03,297.57,110.03,1.13,254.14,10.34
4.52,12.85,83.76,90.81,292.79,106.48,1.16,252.43,10.35
4.41,12.57,86.24,94.00,299.18,110.80,0.96,255.23,10.61
4.20,12.81,88.81,96.51,310.44,115.01,1.11,263.82,10.43
4.44,13.28,92.11,99.96,317.42,117.03,1.22,273.19,10.80
5.88,13.49,96.00,103.95,324.69,119.43,1.23,279.31,11.31
6.17,13.68,93.63,101.63,321.32,119.48,1.18,273.18,11.08
5.34,13.09,89.59,97.18,308.10,113.98,1.07,263.75,10.89
3.55,13.12,86.34,93.66,299.95,108.96,1.14,260.19,10.65
185.33,12.77,269.71,277.22,305.66,113.39,1.14,261.27,10.67
5.45,12.75,91.11,98.67,311.66,117.05,1.16,264.03,10.70
7.08,13.33,91.21,98.76,306.90,113.47,1.20,263.33,10.92
5.11,14.10,93.92,101.46,311.79,115.73,1.08,265.98,11.35
3.17,16.03,88.29,95.71,314.06,116.10,1.17,267.50,10.79
4.23,12.86,89.34,96.86,311.97,115.50,1.11,266.59,10.53
5.12,13.05,89.20,97.01,313.97,116.11,1.13,267.62,10.63
4.39,13.04,94.25,102.28,330.72,123.63,1.11,280.95,10.69
4.16,13.37,92.39,100.24,323.75,120.22,1.27,275.82,10.76
2.22,13.70,93.22,101.35,333.45,124.63,1.26,283.00,10.81
3.48,14.02,96.62,105.04,341.62,125.72,1.26,292.24,11.18
3.80,17.18,120.31,130.72,404.70,148.21,1.62,348.25,13.67
2.65,16.63,119.95,129.98,412.95,150.49,1.58,354.85,12.54
2.54,13.76,98.96,107.13,354.74,130.09,1.29,301.93,10.75
2.47,13.51,96.59,104.96,350.18,130.14,1.23,297.73,10.48
2.56,13.26,95.34,103.37,341.71,126.98,1.21,289.50,10.24
2.43,13.04,96.83,104.89,347.18,129.59,1.16,294.82,10.36
1.51,12.94,91.37,98.79,330.53,121.91,1.25,280.98,9.57
2.76,12.41,92.72,100.45,327.71,120.65,1.17,279.52,10.16
2.52,13.19,93.12,100.76,332.95,122.91,1.15,281.95,10.24
2.80,13.98,98.13,106.24,334.11,124.41,1.27,283.66,10.93
2.60,13.34,91.82,99.78,324.31,120.41,1.19,277.52,10.51
2.43,12.98,95.09,102.92,331.71,125.14,1.16,279.92,10.30
2.74,12.74,92.68,100.75,322.87,119.80,1.18,275.82,10.17
2.73,13.09,89.27,96.96,318.40,115.95,1.18,273.77,10.41
2.64,13.16,91.60,99.58,325.15,120.86,1.16,277.13,10.34
2.74,13.60,95.33,103.62,341.47,126.89,1.20,289.63,10.76
2.66,13.41,97.31,105.56,343.87,126.74,1.20,294.13,10.90
5.12,16.26,111.77,120.67,390.77,144.95,1.24,330.04,13.31
5.12,16.54,110.57,119.70,388.07,145.23,1.28,325.81,12.90
5.12,15.72,106.49,115.36,372.26,139.00,1.22,313.52,12.60
5.18,15.25,102.65,110.96,359.05,131.28,1.21,305.76,12.32
5.12,15.81,107.11,115.97,367.41,137.50,1.29,310.85,12.76
4.97,15.66,109.11,118.09,377.62,143.22,1.28,316.07,12.46
5.02,16.02,105.30,113.82,366.14,135.38,1.22,311.95,12.87
4.87,17.42,116.48,125.93,390.05,145.60,1.33,327.83,13.28
5.19,15.77,106.87,115.49,376.14,139.32,1.32,316.86,12.49
4.92,15.47,105.54,114.08,370.03,136.46,1.33,313.49,12.71
4.96,16.14,106.21,114.91,376.63,139.73,1.22,317.90,12.33
4.92,15.53,108.27,117.03,384.17,143.25,1.33,325.05,12.23
5.52,15.91,108.57,117.53,383.21,142.88,1.34,323.32,12.21
6.00,16.20,110.65,119.57,392.49,146.68,1.40,332.22,12.44
46.78,16.53,152.35,161.66,392.69,144.55,1.36,332.70,13.22
4.67,19.01,123.78,134.43,432.23,157.27,1.58,370.96,14.52
