" -F4307,S4308+F991,S992"," -F4307,S4308+F993,S994"," -F4307,S4308+F1003,S1004"," -F4307,S4308+F1006,S1007"," -F1001,S1000+F1013,S1014"," -F1001,S1000+F1009,S1008"," -F998,S999+F1010,S1011"," -F1022,S1021+F1019,S1020"," -F4310,S4311+F995,S996"
4.22,13.39,89.23,98.01,317.09,116.21,1.22,273.98,11.01
1.33,13.32,89.33,98.60,312.73,115.01,1.20,270.03,45.10
3.81,320.60,93.70,103.84,340.15,126.73,1.28,291.35,25.59
5.33,13.12,94.27,102.62,332.09,123.42,1.24,284.13,10.92
4.56,13.34,95.35,103.90,336.64,124.25,1.28,291.01,10.64
4.62,14.21,99.48,108.61,349.85,127.35,1.36,304.13,11.60
4.59,14.10,97.08,104.94,339.50,124.40,1.18,292.19,11.26
4.39,13.34,91.60,99.61,325.07,120.29,1.21,279.72,10.74
4.46,12.39,90.54,98.63,319.08,119.03,1.16,271.78,9.82
4.13,12.71,92.64,100.63,328.19,122.96,1.21,279.27,10.26
4.08,12.88,86.67,94.55,300.68,111.22,1.14,258.43,10.25
4.37,12.81,86.54,94.25,305.83,112.14,1.16,262.25,10.49
4.40,12.76,88.13,95.78,306.57,113.65,1.18,262.00,10.54
4.49,13.16,93.59,101.77,327.71,120.92,1.36,282.93,10.75
4.13,12.86,83.89,91.34,296.52,108.23,1.12,257.36,10.55
3.78,12.90,86.41,94.64,302.11,113.52,1.16,257.60,10.26
3.46,12.94,86.31,94.11,300.37,111.68,1.18,257.32,10.59
4.27,12.49,83.74,90.71,286.50,105.24,1.15,247.13,10.23
4.52,12.55,84.30,91.46,293.47,108.16,1.12,252.45,10.50
4.41,13.17,87.66,94.84,302.07,112.37,1.09,259.83,10.59
4.12,13.16,91.08,98.66,310.99,114.43,1.23,268.84,10.87
4.60,16.15,105.82,114.62,374.68,136.45,1.62,330.64,13.53
4.50,15.94,106.95,115.84,375.72,136.42,1.70,331.88,13.23
3.29,13.11,90.39,97.77,310.92,114.89,1.18,266.54,10.70
4.17,12.92,87.26,94.79,301.25,111.81,1.14,257.97,10.57
4.58,12.73,83.96,91.09,292.12,107.44,1.13,251.12,10.31
4.45,12.32,83.07,90.10,285.64,104.34,1.18,246.23,10.28
4.34,12.70,86.22,94.15,298.61,111.34,1.11,255.15,10.00
4.55,12.31,87.17,94.50,298.69,112.34,1.11,253.32,9.87
4.48,12.78,84.01,91.63,293.10,107.17,1.14,253.37,10.40
4.54,13.38,89.91,98.48,317.48,117.09,1.26,271.54,10.74
4.72,12.34,87.41,94.90,302.72,111.91,1.10,258.99,10.35
4.34,12.34,85.60,93.01,302.98,111.09,1.09,258.77,9.93
4.95,12.32,86.62,94.17,298.75,110.22,1.12,254.92,9.83
565.32,10.77,656.44,661.57,325.28,121.50,1.16,275.88,7.27
5249.40,10.98,5327.80,5331.90,316.21,117.77,1.18,268.55,7.80
2208.20,11.71,2297.20,2301.70,320.59,118.66,1.27,274.32,8.53
5.49,13.81,97.59,105.44,336.43,123.20,1.26,288.01,11.05
8.02,14.46,100.28,108.18,337.01,123.71,1.20,288.24,11.59
1767.40,22.16,1856.50,1861.50,320.13,118.17,1.17,275.45,8.47
7951.80,11.54,8011.20,7989.70,317.09,118.02,1.15,269.89,27.34
19.31,12.96,107.56,115.57,326.45,122.24,1.11,277.54,13.38
197.50,12.62,280.46,287.34,300.71,111.28,1.12,256.82,10.16
9.77,12.50,91.27,99.13,304.45,111.90,1.09,260.02,10.27
8.84,12.56,92.12,99.55,305.13,113.72,1.12,259.23,10.18
4.68,13.41,90.79,98.57,320.64,118.77,1.23,273.70,10.90
96.13,12.91,176.47,183.80,294.98,107.70,1.05,256.19,10.58
5.11,12.36,88.09,95.78,300.68,113.31,1.18,255.15,9.92
3589.80,11.10,3675.90,3676.30,300.95,112.18,1.14,256.35,8.06
6.60,12.51,85.71,92.87,286.72,104.51,1.09,247.65,10.24
3.50,12.74,83.55,90.84,293.13,108.00,1.11,250.67,10.50
313.82,11.44,400.56,407.91,303.51,112.73,1.13,260.05,8.04
7.88,12.98,95.18,102.85,313.63,115.57,1.27,268.09,10.70
13.26,15.92,116.25,125.18,378.44,137.05,1.58,334.54,13.22
2.56,15.38,108.17,117.26,386.32,139.73,1.65,341.43,12.92
2.38,12.77,91.96,99.77,319.25,117.17,1.21,274.14,10.28
2.39,12.86,88.33,95.88,310.02,114.82,1.08,265.93,10.14
1.53,12.18,84.47,91.82,302.76,111.53,1.13,258.69,9.48
2.69,11.94,83.91,91.21,294.51,107.70,1.16,253.46,9.65
1.67,11.89,87.67,95.36,307.44,114.83,1.15,263.16,9.16
2.56,12.05,88.00,95.43,308.62,115.91,1.09,262.02,9.67
2.45,12.81,85.34,92.08,303.24,111.07,1.20,262.55,10.18
2.67,12.61,91.90,99.75,325.64,121.54,1.20,276.03,10.08
2.55,12.30,87.85,95.10,310.67,115.05,1.13,265.13,9.81
2.61,12.25,86.69,94.13,310.51,113.78,1.14,265.54,9.68
2.60,12.23,86.66,94.00,306.61,113.00,1.13,261.77,9.53
2.55,12.57,92.06,100.14,333.35,124.62,1.20,284.31,9.78
2.43,12.62,89.25,96.36,323.22,119.87,1.21,274.12,9.90
2.44,12.77,90.65,98.62,327.65,121.26,1.19,281.31,9.82
2.60,13.53,95.90,103.99,339.97,124.44,1.30,291.28,10.47
4.15,14.58,99.16,107.36,349.96,127.63,1.34,299.62,11.67
20.96,14.22,110.96,119.25,341.23,126.22,1.30,290.81,11.29
4.81,13.88,94.98,103.10,337.40,124.73,1.16,286.34,10.82
4.77,13.85,97.17,105.66,349.19,130.30,1.15,297.03,10.85
3.56,13.72,91.39,99.07,319.89,117.98,1.14,273.37,10.69
4.56,13.58,91.26,99.03,324.28,119.11,1.20,277.32,10.89
4.92,13.71,93.27,100.78,324.19,120.17,1.22,275.17,11.15
4.53,14.44,98.54,106.86,348.15,130.48,1.23,295.06,11.53
4.49,14.18,90.38,97.74,316.35,116.05,1.17,271.83,11.52
4.42,13.92,93.06,100.73,325.45,122.89,1.18,275.83,10.93
4.74,13.94,92.92,100.95,322.76,120.74,1.10,274.47,11.26
4.44,13.36,88.22,95.78,307.45,112.74,1.10,263.97,11.03
5.08,13.66,90.53,98.09,315.06,116.30,1.14,269.55,10.98
4.48,14.22,93.98,102.17,327.73,121.66,1.25,279.59,11.38
4.46,14.30,95.74,103.70,331.05,121.60,1.19,284.43,11.80
2.57,17.04,112.06,121.75,402.82,146.81,1.53,353.71,13.77
5.55,17.55,117.78,127.22,427.22,155.91,1.66,371.97,14.58
4.66,15.57,105.31,113.95,366.05,135.70,1.24,310.43,12.47
4.83,15.32,104.28,112.80,363.58,135.88,1.22,307.65,12.52
5.18,15.35,99.41,107.88,347.76,127.78,1.18,295.62,12.32
4.68,14.85,98.04,106.01,338.29,123.53,1.27,289.70,12.10
5.67,15.23,103.66,112.22,357.90,133.82,1.19,302.37,11.96
6.05,15.17,104.34,113.76,360.74,136.65,1.25,303.54,11.88
5.34,15.43,99.82,108.10,351.62,129.44,1.22,301.63,12.23
8.23,16.57,113.62,122.75,396.67,147.10,1.47,337.87,13.18
5.43,15.47,102.83,111.21,359.86,134.19,1.19,302.31,12.13
5.50,14.99,101.92,110.17,356.83,130.87,1.30,302.61,11.84
5.78,14.73,102.66,111.15,353.84,131.40,1.25,299.65,11.67
9.33,14.72,108.71,118.16,379.59,141.52,1.24,321.77,11.67
5.67,15.23,103.81,112.08,369.48,136.97,1.31,312.44,11.96
3.88,15.37,103.46,111.99,371.94,137.46,1.35,316.42,11.62
117.74,15.72,218.99,227.59,377.62,138.40,1.35,321.50,12.38
