" -F4209,S4210+F529,S530"," -F4209,S4210+F531,S532"," -F4209,S4210+F541,S542"," -F4209,S4210+F544,S545"," -F539,S538+F551,S552"," -F539,S538+F547,S546"," -F536,S537+F548,S549"," -F560,S559+F557,S558"," -F4212,S4213+F533,S534"
1.86,11.96,80.63,88.66,286.86,104.86,1.21,245.33,9.78
1.84,11.94,81.71,89.7,289.54,106.84,1.3,248.98,9.87
1.86,12.04,84.86,93.11,299.07,112.61,1.17,254.66,9.82
1.98,12.22,88.1,96.57,311.72,115.65,1.31,266.2,10.22
1.9,13.22,92.34,101.31,329.84,120.22,1.45,283.86,11.05
3.09,14.53,92.74,101.59,330.73,120.14,1.41,287.25,12.54
2.88,13.28,89,97.63,313.36,116.92,1.34,267.6,11.21
2.99,12.88,85.65,94.13,300.36,112.23,1.17,256.57,11.07
2.98,13.26,81.95,89.89,290.08,106.53,1.18,250.91,11.07
3.09,12.84,80.9,88.57,286.39,104.8,1.19,246.03,11.03
3.08,13.17,83.52,91.77,295.16,109.53,1.21,252.06,10.97
2.98,13.3,83.2,91.3,296.29,109.93,1.21,253.24,11.06
2.93,13.62,82.49,90.51,293.72,107.87,1.28,252.73,11.27
3.15,13.59,88.91,97.47,312.99,116.87,1.26,265.42,11.22
2.71,13.05,85.83,94.48,308.09,114.62,1.25,263.87,10.83
2.88,13.29,83.98,92.12,301.49,111.57,1.28,258.8,11.17
2.7,13.32,84.14,92.38,301.61,110.74,1.28,260.13,10.82
3.06,12.93,84.8,93.36,308.6,114.48,1.21,264.43,10.97
2.94,13.18,87.17,96,309.84,115.46,1.2,264.55,11.31
3.31,13.74,90.64,99.79,322.67,120.3,1.27,275.79,11.17
3.23,15.1,99.62,109.51,352.6,130.54,1.4,300.48,12.17
2.95,15.09,100.55,110.05,354.35,130.96,1.4,300.92,12.03
3.11,13.66,91.59,100.18,324.62,120.75,1.26,276.62,11.49
2.88,13.48,87.58,96.26,311.97,115.65,1.24,266.1,11.06
2.94,13.11,85.95,94.25,312.64,115.74,1.23,267.01,10.77
2.6,13.11,85.06,93.46,306,112.24,1.18,262.44,10.5
2.69,13.68,84.95,93.06,305.08,112.78,1.27,260.87,10.95
2.5,13.2,86.62,95.23,313.7,116.32,1.14,268.1,11.06
2.72,13.41,89.72,98.51,316.69,118.62,1.27,268.61,11.35
2.66,13.38,83.36,91.35,297.59,109.48,1.22,255.58,10.96
2.52,13.29,83.93,92.18,301.49,111.57,1.14,256.74,10.97
2.7,13.46,84.07,92.44,297.86,110.33,1.15,254,11.05
2.74,13.19,81.69,89.7,291.33,106.67,1.16,248.82,11.09
3,13.29,82.81,91.17,292.65,107.57,1.25,251.99,11.14
2.74,13.17,86.17,94.82,303.4,113.63,1.24,257.38,10.84
2.62,13.44,90.29,98.8,319.75,118.79,1.29,272.65,11.51
2.78,15,93.26,102.04,333.07,120.01,1.42,288.49,12.4
3.25,15.11,96.97,106.06,343.71,124.76,1.47,295.03,12.46
3.04,13.75,94.22,103.13,332.72,123.55,1.31,283.06,11.54
3.02,13.65,89.93,98.68,314.33,117.82,1.19,266.93,11.36
2.72,13.8,85.85,94.15,303.74,111.74,1.27,261.17,11.58
2.68,13.74,84.72,93.21,301.6,110.18,1.23,257.75,11.3
2.81,13.62,86.85,95.59,308.9,114.87,1.17,262.95,11.3
2.94,13.56,88.65,97.3,311.14,115.49,1.25,264.98,11.08
3.05,13.88,86.97,95.36,308.34,113.21,1.24,265.84,11.54
2.82,14.12,93.54,102.9,329.51,124.19,1.24,277.79,11.87
2.61,13.81,89.53,98.76,324.46,120.59,1.2,274.59,11.08
2.9,13.71,87.48,96.08,313.78,115.88,1.29,268.09,11.07
2.91,13.19,87.26,95.65,312.66,114.64,1.21,269.14,11.05
3.05,13.6,87.94,96.55,320.67,118.4,1.24,275.16,11.47
2.63,14,90.37,99.09,321.81,119.16,1.31,273.36,11.65
2.81,14.26,92.36,101.72,332.66,124.15,1.28,282.16,11.75
2.73,15.5,101.42,111.2,362.4,133.85,1.38,306.78,12.07
2.64,16.08,104.94,114.89,378.27,139.78,1.47,321.97,12.66
2.79,15.11,98.11,107.12,351.32,130.95,1.42,298.53,12.13
2.78,14.78,95.86,105.01,342.19,126.64,1.35,292.3,12.37
2.72,14.62,92.97,101.71,340.98,125.25,1.34,293.74,12.5
2.89,14.12,93,101.5,333.03,121.94,1.29,286.87,11.49
2.96,14.27,93.38,102.43,334.84,123.67,1.31,285.76,11.8
2.92,14.38,95.4,104.59,346.22,128.44,1.27,293.13,11.82
2.78,15.2,100.63,110.26,354.57,134.01,1.34,298.22,12.52
2.93,15.08,92.96,102.18,333.15,122.81,1.32,284.59,12.46
2.94,14.6,93.38,102.36,333.81,124.34,1.34,284.4,11.93
2.63,14.49,93.54,102.52,332.08,123.75,1.25,281.79,11.77
2.72,14.62,90.47,99.35,325.11,118.9,1.28,276.16,11.89
3.07,14.51,91.22,100.52,323.87,119.35,1.3,278.35,12.06
2.62,14.61,95.67,104.98,337.67,126.87,1.21,285.09,12.22
2.65,14.64,99.07,108.62,353.41,132.03,1.31,298.84,12.22
2.73,15.88,102.39,111.73,364,133.48,1.42,309.22,13.38
1.76,17.37,118.61,129.17,419.69,155.66,1.64,352.38,13.87
1.92,16.79,120.08,130.62,416.36,157.01,1.53,346.43,13.15
1.8,16.69,115.64,125.97,401.9,152.89,1.52,333.48,13.32
1.65,16.58,110.36,120.73,387.53,144.14,1.54,326.36,13.1
1.97,15.92,109.02,119.04,382.15,141.27,1.52,319.84,12.93
1.96,16.65,112.75,123.11,394.95,147.86,1.53,329.36,13.34
1.86,16.63,111.64,121.61,396.17,148.72,1.45,330.92,13.12
1.76,16.67,111.13,121.15,393.99,145.8,1.59,332.3,13.31
1.74,16.65,120.49,131.37,418.04,157.48,1.61,348.81,13.02
1.73,16.33,114.47,125.02,408.24,153.26,1.58,340.96,12.84
1.92,16.35,113.26,123.56,398.21,149.08,1.53,332.1,13.09
1.93,16.02,111.4,121.51,395.08,145.32,1.53,332.43,12.85
1.9,15.98,109.03,118.88,394.89,145.2,1.51,334.73,12.76
1.89,16.35,114.38,124.77,405.31,150.17,1.61,340.44,13.03
1.94,16.51,116.26,126.78,410.87,153.13,1.58,347,13.15
1.95,17.28,120.52,131.47,428.51,157.71,1.69,361.16,13.62
