" -F4314,S4315+F1024,S1025"," -F4314,S4315+F1026,S1027"," -F4314,S4315+F1036,S1037"," -F4314,S4315+F1039,S1040"," -F1034,S1033+F1046,S1047"," -F1034,S1033+F1042,S1041"," -F1031,S1032+F1043,S1044"," -F1055,S1054+F1052,S1053"," -F4317,S4318+F1028,S1029"
2.07,12.79,85.06,92.84,300.96,111.64,1.27,257.75,10.31
1.57,12.74,88.81,97.7,310.41,114.77,1.24,265.77,9.9
2.04,15.26,103.8,113.95,375.14,135.87,1.77,330.29,12.83
3.1,16.93,105.25,115.1,382.6,138.49,1.64,336.22,14.02
3.02,14.21,89.86,98.58,314.55,115.28,1.24,270.09,11.84
2.7,14.29,86.22,94.48,304.35,112.38,1.13,261.48,11.19
2.92,13.64,82.67,90.98,296.95,109.2,1.18,253.87,11.13
3.01,13.19,81.98,90.14,289.7,105.6,1.19,249.08,10.91
3.29,13.5,85.63,94.07,303.18,112.83,1.24,259.13,11.26
3.15,13.78,86.01,94.58,303.82,114,1.18,257.88,11.2
3.19,14.18,83.78,92.02,299.04,109.18,1.21,259.15,11.17
3.3,14.08,88.79,97.38,318.39,118.08,1.29,270.45,11.27
3.07,13.13,85.94,94.61,306.04,112.98,1.19,261.15,10.5
3.3,13.55,85.04,93.28,306.01,111.79,1.23,262.14,11.32
3.17,13.63,85.06,93.47,300.95,110.94,1.17,257.81,10.9
3.12,13.94,90.51,99.18,328.07,122.2,1.27,279.5,11.12
3.23,13.31,87.87,96.4,318.45,118.1,1.23,269.99,11.06
3.46,14.23,89.5,98.46,323.71,119.29,1.23,276.73,11.37
3.33,14.96,94.2,102.9,335.58,122.6,1.4,287.77,11.91
3.09,15.55,95.86,104.77,345.46,126.22,1.29,295.58,12.33
3.43,15.23,91.61,100.77,334.12,123.21,1.33,286.14,12.18
3.32,14.47,91.15,100.12,330.81,122.57,1.32,281.63,11.2
3.54,13.69,93.88,103.15,342.49,127.41,1.18,290.7,11.23
3.26,13.92,88.44,96.87,313.36,115.7,1.25,266.59,10.98
3.1,14.1,87.71,96.54,316.95,116.05,1.27,270.61,11.07
3,14.11,89.14,97.47,317.94,117.96,1.27,270.48,11.09
3.52,14.95,95.52,104.28,338.81,126.59,1.32,287.58,11.88
3.3,14.44,86.46,95.15,308.14,112.13,1.25,265.51,11.25
2.91,13.9,89.17,97.81,317.61,119.51,1.29,269.15,11.07
3.16,14.3,89.64,98.43,316.09,117.86,1.19,268.87,11.69
3,13.61,85.4,93.4,301.51,110.09,1.3,259.41,11.03
3.4,14.02,86.11,94.63,309.55,113.57,1.15,264.69,11.69
2.82,14.26,90.54,99.55,321.2,119.01,1.17,273.75,11.02
2.98,14.76,92.8,101.68,325.27,119.57,1.23,277.09,11.86
3.24,17.44,108.1,118.12,391.97,142.16,1.76,345.83,14.42
3.51,17.79,113.03,123.49,416.47,151.94,1.72,363.4,14.64
3.26,15.39,99.84,109.27,349.18,128.25,1.3,298.76,12.61
3.12,15.5,97.42,106.47,348.9,130,1.28,296.43,12.34
2.95,15.69,93,102.17,333.69,122.41,1.25,284.75,12.38
3.18,15.13,91.91,100.86,325.83,118.67,1.27,279.48,12.16
3.19,15.48,97.29,106.61,344.26,128.81,1.26,290.99,12.33
3.29,15.2,97.41,106.79,347.4,131.14,1.28,292.28,11.88
3.26,15.49,94.33,103.22,338.24,123.91,1.32,290.93,12.29
3.24,16.5,104.71,114.38,376.24,139.46,1.44,320.07,13.37
3.07,15.06,96.06,105.14,344.07,128.07,1.25,289.48,11.98
3.2,14.79,94.62,103.73,342.63,125.39,1.31,291.49,11.9
3.3,14.72,95.78,105.03,338.08,124.86,1.29,288.15,11.62
3.18,15.04,100.03,109.54,365.22,136.12,1.29,309.94,11.89
3.14,15.59,97.49,106.94,354.58,130.85,1.28,302.54,12.46
3.04,15.49,97.64,107.13,358.38,132.04,1.32,305.94,12.67
3.02,15.91,100.82,110.14,365.76,133.48,1.5,312.11,12.85
