" -F4104,S4105+F34,S35"," -F4104,S4105+F36,S37"," -F4104,S4105+F46,S47"," -F4104,S4105+F49,S50"," -F44,S43+F56,S57"," -F44,S43+F52,S51"," -F41,S42+F53,S54"," -F65,S64+F62,S63"," -F4107,S4108+F38,S39"
3.55,13.87,92.5,101.23,322.47,118.59,1.27,277.11,12.49
3.32,13.88,89.57,98.14,319.19,118.56,1.18,271.19,12.18
3.06,13.4,86.13,94.67,306.04,113.08,1.06,261.78,11.99
3.11,13.8,83.47,91.72,297.92,108.1,1.14,258.33,11.9
3.06,13.2,86.41,94.84,303.63,112.52,1.17,259.27,11.91
3.65,13.11,88.02,96.45,309.68,116.09,1.14,262.02,12.06
3.25,13.75,86.29,94.62,304.79,112.55,1.17,261.23,12.12
3.32,14.6,90.61,99.27,309.71,114.8,1.17,263.94,12.64
3.01,13.6,86.73,95.25,311.93,115.26,1.18,265.49,11.99
3.02,13.39,86.97,95.32,309.89,114.65,1.22,264.72,11.77
3.58,13.7,86.41,94.97,311.89,115.15,1.12,265.66,11.95
3.44,13.68,91.92,100.97,328.37,122.69,1.2,278.84,12.01
3.01,14.05,89.74,98.58,321.56,119.2,1.23,273.69,12.06
3.31,14.14,91.94,100.94,331.15,123.75,1.25,280.85,12.2
3.21,14.38,95.28,104.34,339.21,124.74,1.28,290.04,12.55
3.54,17.73,118.71,129.7,401.85,146.99,1.6,345.4,14.98
2.52,17.2,118.28,129.15,409.92,149.15,1.55,351.96,14.01
2.52,14.2,97.28,106.6,352.34,129.12,1.35,299.76,12.05
2.41,13.74,95.49,104.35,347.85,129.06,1.22,295.58,11.73
2.22,13.68,94.05,102.48,339.4,125.95,1.27,287.27,11.31
2.22,13.49,95.23,104.49,344.74,128.49,1.21,292.62,11.59
2.24,13.44,89.82,98.34,327.66,120.96,1.17,278.87,11.57
2.55,12.98,91.15,99.88,325.51,119.59,1.23,277.41,11.57
2.59,13.6,91.63,100.26,330.59,121.98,1.25,279.74,11.49
2.44,14.54,96.44,105.65,331.78,123.34,1.28,281.47,12.14
2.35,13.76,90.4,99.03,321.99,119.38,1.17,275.36,11.75
2.44,13.28,93.45,102.22,329.38,124.11,1.24,277.76,11.64
2.47,13.28,91.37,100.18,320.68,118.8,1.2,273.72,11.48
2.31,13.34,87.9,96.47,316.18,115.02,1.13,271.53,11.49
2.4,13.55,90.02,98.81,322.86,119.91,1.14,274.97,11.56
2.5,13.92,94.01,102.9,339.07,125.75,1.12,287.29,11.88
2.35,13.83,95.86,105.01,341.56,125.74,1.3,291.88,12.03
3.66,16.68,108.96,118.95,388.04,143.77,1.42,327.48,14.38
3.74,16.92,107.78,117.9,385.29,143.97,1.35,323.19,14.16
3.76,16.18,103.57,113.48,369.59,137.75,1.32,311.05,14.13
3.81,15.7,99.82,109.09,356.46,130.14,1.34,303.36,13.46
3.81,16.42,104.61,114.05,364.75,136.37,1.33,308.3,13.88
3.7,16.26,106.37,116.21,374.89,142.11,1.32,313.61,13.88
3.52,16.56,102.64,111.99,363.36,134.26,1.29,309.44,13.89
3.9,17.71,114.21,124.55,387.26,144.46,1.44,325.22,14.37
4.06,16.25,103.91,113.47,373.36,138.2,1.43,314.22,13.65
3.62,15.98,102.88,112.33,367.44,135.42,1.37,310.97,13.88
3.61,16.73,103.75,113.33,373.93,138.68,1.3,315.36,13.78
3.85,15.88,105.59,115.35,381.3,141.97,1.39,322.53,13.39
4.04,16.13,105.92,115.69,380.35,141.64,1.33,320.66,13.36
3.99,16.7,106.96,117.08,389.68,145.47,1.36,329.7,13.7
3.94,16.85,108.25,118.51,389.77,143.34,1.48,330.07,14.34
3.86,19.45,121.71,132.99,428.99,156.03,1.55,367.9,15.53
