" -F4160,S4161+F298,S299"," -F4160,S4161+F300,S301"," -F4160,S4161+F310,S311"," -F4160,S4161+F313,S314"," -F308,S307+F320,S321"," -F308,S307+F316,S315"," -F305,S306+F317,S318"," -F329,S328+F326,S327"," -F4163,S4164+F302,S303"
3.57,12.8,83.73,92.19,299.88,110.71,1.16,258.03,11.39
3.3,13.35,86.38,95.21,312.65,117.11,1.21,267.63,11.4
3.49,13.7,84.39,92.82,299.85,109.69,1.21,259.97,11.78
3.55,13.2,81.87,89.89,287.26,105.46,1.19,248.21,11.6
3.49,13.16,82.42,90.82,291.52,107.55,1.14,250.59,11.83
3.48,13.05,82.71,90.5,289.19,105.9,1.22,249.86,11.6
3.4,13.11,81.84,89.95,287.49,105.56,1.21,248.49,11.46
3.6,13.19,85.28,93.76,299.29,112,1.22,255.23,11.4
3.4,13.23,88.73,97.29,310.44,116.06,1.17,264.62,11.87
3.49,13.94,87.97,96.39,307.61,113.89,1.23,265.72,11.98
3.27,14.37,87.93,96.33,309.57,114.42,1.2,267.44,12.41
3.09,13.54,89.01,97.59,311.44,116.01,1.16,263.54,11.67
3.3,13.34,85.67,93.95,300.08,112.15,1.15,256,11.42
3.25,13.31,81.9,90.16,288.11,105.89,1.08,248.87,11.36
2.91,13.1,82.19,90.21,289,105.91,1.15,248.35,11.26
3.11,13.39,82.2,90.01,291.34,107.93,1.12,249.31,11.55
3.03,13.27,81.88,89.84,288.12,106.63,1.21,246.22,11.57
3.33,13.7,84.08,92.13,298.13,109.23,1.24,256.26,11.74
3.47,13.35,86.25,94.94,309.82,116.57,1.19,263.81,11.41
3.08,13.19,83.25,91.72,298.43,110.38,1.16,255.64,11.38
3.3,13.35,84.27,92.62,301.4,112.19,1.07,257.1,11.41
3.31,12.96,89.07,97.91,314.05,117.94,1.22,266.24,10.96
3.32,13.14,87.26,96.04,312.2,117.67,1.15,264.62,11.21
3.48,13.76,89.9,98.81,321.31,119.98,1.21,272.18,11.71
3.47,13.96,92.54,101.32,326.99,121.69,1.19,277.61,12.03
3.47,15.76,106.4,116.56,371.3,137.87,1.39,315.99,13.19
3.45,15.42,106.55,116.91,371.45,138.36,1.48,316.52,12.74
3.2,14.05,92.59,101.68,327.87,122.63,1.21,278.01,12.01
3.38,13.62,90.59,99.85,322.68,119.92,1.2,273.95,11.72
3.6,13.13,88.53,97.06,312.75,117.58,1.16,265.38,11.34
3.63,13.13,90.12,98.93,316.97,119.17,1.15,269.19,11.12
3.38,13.23,84.95,93.52,305.68,113.51,1.19,259.15,11.15
3.31,13.12,83.96,92.6,302.91,111.83,1.1,258.8,11.17
3.2,13.75,86.97,95.84,313.56,117.78,1.1,266.89,11.56
3.39,13.7,84.74,92.83,299.55,109.88,1.2,257.71,11.45
3.24,13.17,83.27,91.23,291.68,107.98,1.15,248.51,11.35
3.23,13.15,82.78,91.14,293.52,108.46,1.18,250.21,11.34
3.13,12.97,82.76,90.84,291.04,106.45,1.17,249.87,11.49
3.07,13.22,82.5,90.51,291.76,106.86,1.09,251.29,11.47
3.45,13.24,86.34,94.58,302.58,113.02,1.13,256.81,11.61
3.23,13.47,90.38,99.09,316.29,118.03,1.16,267.51,11.34
3.26,14.55,88.68,97.05,312.06,115.56,1.22,268.06,12.33
3.34,14.57,90.88,99.6,319.77,118.19,1.25,274.15,12.5
3.44,13.91,93.93,103.1,327.2,122.41,1.2,277.21,12.04
3.45,13.81,88.81,97.73,311.98,116.53,1.08,265.27,11.73
3.14,13.55,84.83,93.14,299.11,110,1.15,257.79,11.87
3.21,13.25,85.6,93.79,300.73,110.23,1.22,258.21,11.52
3.19,13.57,85.75,94.33,302.62,112.45,1.11,258.28,11.62
3.24,13.49,85.6,94.03,300.17,110.99,1.16,256.19,11.74
3.34,14.23,87.28,95.65,308.29,113.27,1.23,265.99,12.5
2.97,14.24,89.24,98.11,321.61,121.32,1.16,273.67,11.76
3.06,13.62,86.08,94.5,309.7,114.64,1.2,265.22,11.51
3.34,13.38,87.27,96.05,310.57,115.8,1.12,265.65,11.66
3.27,13.68,91.92,100.67,324.75,121.52,1.14,276.9,11.58
3.06,13.84,90.27,98.89,321.73,120.78,1.19,272.88,11.93
3.18,14.13,92.23,101.15,329.76,123.08,1.25,280.56,12.21
2.97,14.04,94.2,103.51,335.52,125.26,1.23,284.7,12.06
3.66,15.97,107.84,118.38,377.27,139.99,1.42,320.97,13.41
2.37,15.79,109.18,119.55,389.42,144.23,1.45,331.83,12.85
2.35,14.17,97.55,107.04,351.65,130.56,1.3,298.16,11.54
2.22,14.16,96.38,105.92,349,129.86,1.27,295.48,11.63
2.29,13.6,93.4,102.01,338.8,126.75,1.24,286.25,11.28
2.25,13.2,95.47,104.25,340.74,128.05,1.18,288.92,11.16
2.35,13.35,91.62,100.41,327.75,122.31,1.16,278.3,11.17
2.49,13.37,89.96,98.79,326.14,120.36,1.27,278.26,11.39
2.38,13.96,94.17,103.12,340.96,128.42,1.19,289.47,11.38
2.28,14.31,92.27,101.02,328.97,121.64,1.25,281.37,11.61
2.32,13.79,88.91,97.66,316.51,117.19,1.18,268.93,11.43
2.38,13.76,90.53,98.77,320.13,118.8,1.16,273.35,11.64
2.51,13.3,89.85,98.37,317.71,116.69,1.2,272.17,11.39
2.29,13.55,88.9,97.41,316.69,116.6,1.13,271.22,11.46
2.44,13.73,92.67,101.54,328.47,123.15,1.22,278.35,11.5
2.27,13.94,97.29,106.78,346.09,129.83,1.17,292.37,11.68
2.32,14.59,94.71,103.59,338.07,125.1,1.2,290.05,12.08
3.6,17.41,106.11,115.77,378.94,141.92,1.3,320.96,14.22
3.71,16.41,110.73,120.78,390.54,146.39,1.37,326.79,13.56
3.83,16.65,106.34,116.28,376.1,141.55,1.33,314.79,13.69
3.78,16.21,101.56,111.12,355.97,131.86,1.29,303.17,13.45
3.58,16.14,103.02,112.48,360.88,133,1.38,306.14,13.54
3.77,16.53,103.95,113.46,367.16,136.96,1.25,309.17,13.78
3.59,16.43,101.53,110.87,357.17,132.73,1.33,301.69,13.65
3.53,16.95,105.35,114.58,372.57,137.53,1.41,317.07,13.75
3.79,16.55,106.94,116.7,385.44,145.24,1.37,325.48,13.38
3.9,16.31,102.3,112.06,367.99,136.57,1.33,312.33,13.63
3.7,16.34,105.51,115.26,372.87,140.62,1.31,313.47,13.74
3.95,15.73,106.71,116.28,378.61,141.63,1.37,320.49,13.16
3.73,16.46,105.42,115.15,376.83,140.81,1.34,317.4,13
4.07,16.49,108.36,118.2,391.99,146.31,1.34,331.42,13.48
4.05,16.92,109.11,119.32,390.64,144.92,1.44,329.86,14.28
3.6,17.82,115.37,126.23,415.64,153.63,1.6,354.09,14.82
