" -F4251,S4252+F727,S728"," -F4251,S4252+F729,S730"," -F4251,S4252+F739,S740"," -F4251,S4252+F742,S743"," -F737,S736+F749,S750"," -F737,S736+F745,S744"," -F734,S735+F746,S747"," -F758,S757+F755,S756"," -F4254,S4255+F731,S732"
2.63,14.26,88.1,96.28,310.44,114.3,1.3,265.62,11
2.31,14.1,91.34,99.83,315.39,118.13,1.25,267.57,10.81
2.53,14.8,96.75,105.97,335.82,126.35,1.36,284.37,11.45
3.12,16.25,101.01,110.42,356.83,131.51,1.52,307.87,12.67
2.75,17.03,108.26,118.14,383.78,142.03,1.52,328.31,13.2
3.06,15.86,106.55,116.07,370.4,139.05,1.4,312.31,12.24
3.1,15.45,100.94,110.35,351.03,131.52,1.27,294.73,11.86
2.97,15.78,97.84,107.23,344.13,126.99,1.34,293.19,11.93
2.81,15.3,95.45,104.73,339.17,124.65,1.33,288.99,11.76
2.95,15.76,99.83,109.32,354.37,131.6,1.27,302.75,12.39
2.84,15.67,101.49,110.46,358.9,134.84,1.37,301.84,12
2.91,16.09,98.6,107.81,350.45,129.01,1.43,301.23,12.16
2.92,16.21,104.82,114.93,378.13,141.33,1.45,319.52,12.72
2.97,15.74,103.12,112.91,358.1,133.92,1.32,301.36,12.26
2.77,15.55,98.93,108.33,357.81,132.86,1.33,304.22,11.73
2.94,15.17,99.49,108.85,356.09,130.86,1.34,302.39,11.31
3.25,15.51,99.64,108.99,364.95,134.44,1.28,312.14,11.78
3.14,15.63,100.14,109.38,362.58,133.38,1.44,305.99,12.01
3.12,15.72,102.36,111.94,366.64,135.81,1.46,310.72,12.46
3.24,16.36,106.87,116.77,382.21,140.52,1.53,323.58,12.59
