" -F4146,S4147+F232,S233"," -F4146,S4147+F234,S235"," -F4146,S4147+F244,S245"," -F4146,S4147+F247,S248"," -F242,S241+F254,S255"," -F242,S241+F250,S249"," -F239,S240+F251,S252"," -F263,S262+F260,S261"," -F4149,S4150+F236,S237"
1.99,12.23,82.71,90.69,292.67,107.54,1.14,250.57,10.59
2.12,12.2,82.88,90.91,293.74,108.64,1.14,249.78,10.33
2.18,12.17,82.74,90.96,292.82,107.07,1.1,250.26,10.33
2.19,12.18,81.28,89.35,289.99,105.22,1.07,250.03,10.44
2.1,12.23,84.24,92.88,303.29,111.31,1.1,254.15,10.51
2.09,12.39,87.51,96.3,315.37,116.62,1.19,267.55,10.57
2.33,13.22,88.03,96.47,308.57,113.42,1.2,262.95,11.22
2.93,14.46,88.38,96.9,310.29,113.47,1.18,265.84,12.49
3.13,13.81,88.89,97.65,319.59,118.23,1.16,270.76,11.79
3.16,13.3,85.88,94.33,305.53,113.4,1.16,259.6,11.4
3.2,13.24,82.41,90.51,293.45,106.81,1.18,252.61,11.34
3.28,13.18,83.91,92.02,297.28,107.97,1.16,255.58,11.85
3.23,13.46,84.29,92.4,298,110.12,1.18,253.5,11.72
2.94,13.63,84.91,92.95,299.34,110.29,1.14,255.18,11.53
3.06,14.11,83.66,91.68,303.59,109.81,1.12,260.73,11.79
3.6,13.52,86.05,94.5,308.81,113.83,1.23,263.23,11.42
3.18,13.41,85.2,93.64,309.5,114.02,1.21,259.55,11.44
3.31,13.77,85.24,93.41,305.36,112.08,1.16,261.1,11.76
3.19,13.82,89.86,98.77,325.2,121.03,1.12,275.91,11.44
3.03,13.66,87.54,96.29,317.7,118.11,1.13,269.78,11.37
3.47,13.6,89.78,98.46,326.2,120.71,1.23,278.59,11.43
3.28,14.46,94.02,103.24,334.63,123.7,1.19,283.62,12.04
3.47,16.86,109.04,119.31,384.58,140.69,1.46,329.23,13.74
3.31,17.22,109.9,120.47,392.44,143.22,1.46,335.68,13.86
3.23,15.08,95.29,104.79,344.09,126.91,1.19,291.75,12.49
3.66,14.98,93.4,102.64,338.65,125.41,1.25,288.79,12.47
3.32,14.06,91.51,100.57,329.19,122.98,1.17,280.5,11.64
3.54,13.85,93.49,102.46,338.14,126.49,1.22,284.65,11.45
3.28,13.73,87.99,96.38,316.61,116.32,1.23,270.38,11.43
3.31,13.91,88.44,97.13,320.43,118.3,1.17,267.75,11.63
3.1,14.31,88.96,97.59,322.11,118.55,1.16,274.39,11.83
3.44,14.8,89.32,97.44,319.73,116.68,1.21,273.74,12.02
3.1,13.74,87.6,96.08,310.89,114.82,1.17,263.79,11.67
3.22,13.75,88.19,96.59,313.07,115.94,1.2,264.05,11.51
3.11,14.01,87.39,95.77,310.01,112.78,1.19,265.07,11.96
3.17,13.91,85.86,94.16,305.4,110.65,1.18,263.04,11.79
3.27,14.03,89.97,98.7,320.06,118.84,1.17,270.54,11.83
3.03,14.32,93.36,102.26,335.77,123.79,1.16,284.28,11.83
3.01,14.96,91.49,100.2,322.81,117.95,1.21,276.07,12.56
3.26,15.93,99.06,108.52,350.36,128.9,1.3,297.92,12.84
3.26,15.35,100.83,110.57,365.66,136.11,1.25,308.07,12.86
3.25,15.23,97.08,106.2,346.13,128.92,1.25,291.52,12.8
3.28,15.01,92.65,101.66,331.66,119.86,1.22,285.83,12.81
3.13,14.93,95.12,104.4,337.18,123.21,1.19,287.18,12.28
3.31,14.63,96.45,105.71,341,127.44,1.21,287.51,12.16
3.21,14.87,95.26,104.24,335.65,124.39,1.22,284.45,12.41
2.87,16.09,97.42,106.76,349.93,127.42,1.25,298.34,13.17
3.13,15.22,96.07,105.16,348.37,128.67,1.29,295.06,12.62
3.1,14.74,94.93,104.09,346.47,127.74,1.27,287.94,12.49
3.38,14.67,95.26,104.36,341.99,125.96,1.24,291.24,12.28
3.53,14.56,99.12,108.56,359.76,133.87,1.23,303.55,12.45
3.47,15.44,97.53,106.98,352.9,130.47,1.31,299.05,12.66
3.52,15.77,99.88,109.54,363.95,135.17,1.38,309.2,13.02
3.19,15.55,101.5,111.05,364.74,134.32,1.4,308.33,12.81
3.51,17.14,113.42,124.08,406.14,148.35,1.51,346.92,14.15
