" -F4195,S4196+F463,S464"," -F4195,S4196+F465,S466"," -F4195,S4196+F475,S476"," -F4195,S4196+F478,S479"," -F473,S472+F485,S486"," -F473,S472+F481,S480"," -F470,S471+F482,S483"," -F494,S493+F491,S492"," -F4198,S4199+F467,S468"
3.53,15.8,102.29,111.97,356.69,135.04,1.35,301.18,12.71
3.48,15.9,96.55,105.6,342.89,124.9,1.4,292.74,12.9
3.24,15.48,97.62,106.83,343.88,125.87,1.39,293.06,12.7
3.18,15.97,97.97,107.32,348.53,128.86,1.38,295.81,12.75
3.29,15.92,98.12,107.26,348.73,129.22,1.38,294.68,12.83
3.62,16.2,100.35,109.5,358.01,131.41,1.44,308.65,12.77
3.3,15.95,103.99,113.64,375.88,141.86,1.36,318.35,13.1
2.96,15.57,100.01,109.59,360.71,133.81,1.41,304.09,12.4
3.07,15.67,97.69,106.95,351.62,129.15,1.41,299.3,12.37
3.31,15.14,101.61,110.89,357.25,134.08,1.35,299.88,12.19
3.52,15.52,99.27,108.43,355.73,131.04,1.35,302.93,12.5
3.51,15.79,103.4,113.1,370.28,137.61,1.46,312.09,12.57
3.35,16.29,103.19,112.73,374.23,139.38,1.38,316.85,12.99
3.6,17.15,110.7,121.53,402.28,147.13,1.55,339.06,13.59
