" -F4230,S4231+F628,S629"," -F4230,S4231+F630,S631"," -F4230,S4231+F640,S641"," -F4230,S4231+F643,S644"," -F638,S637+F650,S651"," -F638,S637+F646,S645"," -F635,S636+F647,S648"," -F659,S658+F656,S657"," -F4233,S4234+F632,S633"
3.19,13.86,91.19,100.58,325.84,119.31,1.38,280.68,11.86
3.35,13.99,91.04,100.13,328.5,120.63,1.36,282.91,12.11
3.44,13.65,93.81,103.08,332.38,123.1,1.38,285.93,12.18
3.73,14.84,96.59,106.37,344.37,127.6,1.35,294.87,13.17
3.23,15.81,104.42,114.76,372.15,136.43,1.55,320.16,13.36
3.13,14.75,101.41,111.58,360.05,132.8,1.49,305.35,12.45
2.89,13.12,92.24,101.69,328.21,121.68,1.33,280.13,11.31
3.11,13.33,89.01,97.98,314.01,115.97,1.25,268.07,11.48
3.09,13.15,86.69,95.67,312.1,114.64,1.27,267.07,11.13
2.93,12.83,86.79,95.64,308.4,112.37,1.3,264.75,10.69
2.78,13.11,85.7,94.07,305.32,112.13,1.27,261.81,10.72
2.6,12.93,87.46,96.73,315.4,116.55,1.29,268.71,11.08
2.61,13.45,91.51,100.8,320.41,119.31,1.27,272.19,11.14
2.63,13.34,84.27,92.72,298.98,108.49,1.36,257.46,11.12
2.83,13.15,84.1,92.65,299.97,110.3,1.3,257.23,10.78
2.63,12.96,83.84,92.43,297.71,110.25,1.3,253.49,11.01
2.61,13.08,82.07,90.12,289.24,105.31,1.26,248.07,10.74
2.64,13.26,83.38,91.49,291.26,106.94,1.28,250.94,10.95
2.64,13.01,86.62,95.28,301.04,112.66,1.25,255.78,10.85
2.81,13.24,89.29,97.61,313.31,115.94,1.37,267.14,11.11
2.79,14.56,93.74,102.03,331.9,120.33,1.48,286.1,12.63
2.82,13.9,92.87,101.95,329.69,119.57,1.48,284.09,11.73
2.99,13.24,89.55,97.89,312.43,115.92,1.37,265.23,11.19
2.89,13.17,85.82,94.06,299.08,112.03,1.25,253.68,10.79
2.64,13.4,82.58,90.79,290.15,106.74,1.23,249.06,10.98
2.78,12.92,81.36,89.01,286.66,104.69,1.23,244.35,10.82
2.72,12.9,83.52,91.84,296.13,109.45,1.24,250.77,10.5
2.72,12.98,83.29,91.57,295.71,109.17,1.26,252.11,10.72
3.06,13.37,82.99,91.09,293.48,106.79,1.3,252.95,11.4
2.94,13.47,89.58,98.83,312.95,116.69,1.28,265.44,11.11
2.65,12.84,86.29,95.04,308.84,114.38,1.18,262.02,10.47
3.02,13.23,84.64,93.25,301.74,111.31,1.14,257.55,10.89
2.84,12.9,85.23,93.77,303.51,111.42,1.3,259.82,10.84
2.98,13.2,85.59,94.23,308.76,113.99,1.2,263.31,10.84
2.73,13.61,87.84,96.32,309.12,114.64,1.28,262.25,11.29
2.79,13.98,91.59,100.54,324.76,120.99,1.32,276.49,11.49
3.22,14.57,101.09,110.98,354.83,131.15,1.42,301.69,11.89
1.96,14.32,100.33,110.11,354.79,131.83,1.38,300.09,11.38
1.62,12.91,90.65,99.46,322.8,120.5,1.26,275.53,10.48
1.76,13.07,87.22,95.68,310.65,115.24,1.26,265.45,10.56
1.68,12.34,85.28,93.26,309.29,114.27,1.18,264.65,10.27
1.99,12.39,84.79,93.06,303.34,111.29,1.19,260.13,10.23
1.95,12.57,84.2,92.63,302.27,111.51,1.22,259.09,10.13
1.9,12.45,86.05,94.66,310.27,114.8,1.17,263.61,9.91
1.83,12.73,88.74,97.56,313.21,117.15,1.2,265.48,10.52
1.87,12.77,82.88,90.69,294.61,107.89,1.17,252.47,10.47
1.87,12.49,83.2,91.45,297.68,110.36,1.19,253.07,10.28
1.76,12.27,83.38,91.91,296.62,110,1.17,252.84,10.03
1.82,12.19,80.62,88.84,289,106.01,1.18,246.49,10.02
1.81,12.53,82.24,90.3,291.14,106.84,1.21,250.32,10.23
1.8,12.27,85.96,94.01,302.31,113.12,1.21,255.44,10.09
1.79,12.64,89.01,97.88,314.57,116.75,1.28,267.62,10.45
1.6,13.76,92.84,101.53,334.19,121.04,1.43,287.8,11.38
2.84,15.06,93.83,103.19,335.9,121.69,1.47,289.8,12.47
2.69,13.74,90.85,99.78,320.99,118.9,1.28,273.78,11.49
2.77,13.48,86.72,95.48,305.46,114.37,1.24,258.79,11.05
3.01,13.57,83.56,91.61,294.78,108.45,1.24,253.37,11.41
3,13.39,82.94,90.97,294.54,107.39,1.12,251.63,11.01
2.92,13.93,84.7,93.23,301.11,111.2,1.12,256.44,11.31
2.59,13.76,84.85,93.18,303.66,112.41,1.19,258.97,11.25
2.98,13.92,84.16,92.21,300.73,110.29,1.2,257.7,11.54
2.92,13.81,90.58,99.55,319,119.18,1.26,270.24,11.47
2.84,13.29,87.77,96.45,316.83,117.25,1.16,269.03,11.09
2.86,14.04,85.48,93.76,306.97,113.08,1.26,262.11,11.46
2.76,13.58,85.77,94.25,307.62,112.51,1.25,263.63,11.5
2.7,13.47,85.89,94.41,313.77,115.68,1.25,268.17,11.06
3.17,13.71,88.85,97.37,313.41,116.23,1.3,267.01,11.27
3.19,14.13,92.31,100.95,326.23,121.67,1.26,277.68,11.68
2.91,15.45,101.12,110.84,356.58,132.03,1.43,302.67,12.87
2.82,15.95,102.16,112.29,365.65,134.65,1.45,309.95,12.72
3.06,14.75,93.98,103.19,337.18,125.1,1.32,286.11,12.2
3.2,14.48,91.71,100.66,325.7,120.59,1.3,277.33,11.91
3.35,13.87,89.86,98.16,325.77,119.58,1.19,278.73,11.33
2.79,13.65,88.25,96.54,317.56,115.76,1.24,271.11,10.88
2.78,14.08,88.35,96.49,318.86,117.09,1.25,272.05,11.2
2.93,14.01,90.63,99.6,327.74,121.23,1.19,276.92,11.45
2.89,14.31,95.26,104.18,333.93,125.41,1.23,280.65,11.74
3.12,14.16,87.56,95.76,311.85,113.99,1.27,266.99,11.8
2.9,13.94,87.96,96.64,316.3,116.8,1.17,268.52,11.45
2.9,14.22,87.87,96.78,314.32,116.42,1.15,266.53,11.59
2.86,14.2,86.01,94.39,306.75,111.98,1.18,260.59,11.56
3.05,14.45,87.24,95.97,308.45,113.26,1.22,264.63,11.65
2.99,13.8,91.13,99.75,318.27,119.33,1.21,269.01,11.56
2.74,14.29,95.09,103.84,336.73,124.66,1.25,285.72,11.91
2.78,15.38,97.2,106.26,346.66,125.92,1.44,297.26,12.71
3.03,16.38,104.38,114.03,373.74,136.77,1.41,317.4,13.41
2.93,15.17,102,111.4,364.01,135.99,1.33,306.47,12.39
3.09,15.11,97.84,107.11,346.11,129.91,1.32,292.44,12.51
2.92,15.38,93.8,102.97,332.91,122.28,1.32,284.88,12.24
2.68,15,93.27,102.27,332.07,121.45,1.31,281.84,12.05
2.93,15.17,95.8,105.07,341.67,126.72,1.26,287.92,12.45
3.23,14.94,95.56,104.87,343.51,127.91,1.22,289.69,12.35
3.07,15.13,96.2,105.21,342.95,125.95,1.32,291.87,12.99
2.79,15.68,103.17,112.82,364.64,136.37,1.42,306.41,12.66
2.98,14.84,97.97,107.45,355.61,131.72,1.24,299.54,12.26
3.01,15.12,95.85,104.75,343.62,126.85,1.34,291.2,12.2
3.11,14.55,95.32,104.34,341.59,124.81,1.37,292.41,12.16
2.86,15.06,95.48,104.72,349.77,127.51,1.35,298.14,12.41
2.84,15.62,98.34,107.69,351.08,129.41,1.38,298.85,12.82
2.85,15.54,100.07,109.53,359.38,133.25,1.4,304.65,12.63
3.33,16.43,106.73,116.67,383.57,140.76,1.49,324.94,13.47
