" -F4202,S4203+F496,S497"," -F4202,S4203+F498,S499"," -F4202,S4203+F508,S509"," -F4202,S4203+F511,S512"," -F506,S505+F518,S519"," -F506,S505+F514,S513"," -F503,S504+F515,S516"," -F527,S526+F524,S525"," -F4205,S4206+F500,S501"
3.33,13.46,85.45,94.05,305.1,110.35,1.29,265.95,11.42
3.23,13.29,83.26,91.9,297.16,108.54,1.15,254.57,11.16
3.12,13.23,82.65,91.06,295.28,108.31,1.15,253.1,11.28
3.03,13.03,82.97,91.17,290.76,105.62,1.21,251.02,11.35
3.02,13.1,81.97,90.08,289.34,105.36,1.23,250.69,11.31
3.19,13.12,86.44,95.06,300.38,112.41,1.23,256.01,11.35
2.95,13.34,88.86,97.84,312.51,115.71,1.26,264.79,11.57
3.08,14.37,89.84,98.59,317.41,115.78,1.38,273.94,12.5
3.05,14.17,89.79,98.36,315.76,115.39,1.34,271.58,12.09
3.09,13.19,88.9,97.69,311.55,115.67,1.21,263.98,11.54
3.1,13.04,85.55,94.13,298.45,111.61,1.17,252.98,11.33
3.28,13.35,81.54,89.77,288.09,105.3,1.19,247.93,11.43
3.14,12.79,82.05,90.22,287.93,105.08,1.08,247.57,11.08
3.12,12.77,82.02,90.69,292.44,107.35,1.12,249.75,10.95
3.35,12.99,82.35,90.62,292.53,107.35,1.13,248.9,11.02
3.29,13.38,83.2,91.46,298.94,108.49,1.17,259.69,11.53
3.23,13.42,87.85,96.74,315.93,117.73,1.19,268.72,11.46
3.08,12.63,85.03,93.77,305.84,113.39,1.14,258.77,11.13
3.2,13.04,83.41,92,299.12,109.62,1.14,256.58,11.16
3.14,12.73,88.19,96.85,307.1,114.95,1.26,258.71,11.07
3.41,13.41,87.04,95.56,307.31,114.16,1.2,261.28,11.52
3.15,13.65,88.96,98.11,315.61,117.11,1.17,267.19,11.52
3.24,13.84,91.37,100.43,326.36,121.46,1.22,276.58,11.77
3.64,14.83,103.29,113.79,364.17,134.67,1.38,308.88,12.46
2.21,14.4,102.93,113.04,364.14,134.63,1.34,308.21,11.77
1.94,12.91,90.91,99.93,325.56,121.47,1.28,277.1,10.84
2.15,12.74,88.5,97.32,316.73,117.91,1.16,268.72,10.96
2.13,12.7,86.22,94.81,308.15,114.66,1.18,261.64,10.71
2.34,12.44,88.04,96.54,308.96,115.91,1.14,259.42,10.63
2.41,12.44,83.01,91.64,300.26,109.76,1.15,258.54,10.68
2.38,12.39,85.01,93.69,306.7,113.3,1.14,260.47,10.4
2.28,12.7,87.24,95.92,316.41,118.48,1.18,268.44,10.64
2.11,12.97,83.11,91.56,300.03,109.08,1.2,260.65,11.01
2.16,12.55,82.32,90.6,294.24,108.43,1.2,251.08,10.66
2.19,12.46,82.09,90.46,294.73,108.89,1.13,251.36,10.5
2.36,12,81.51,89.5,289.93,105.97,1.09,249.54,10.63
2.29,12.56,81.08,89.12,290.66,105.88,1.15,250.15,10.63
2.44,12.43,85.21,93.82,299.01,112.02,1.19,254.59,10.77
2.19,12.63,89.44,98.23,314.71,117.07,1.18,266,10.85
2.25,13.72,89.54,98.33,319.25,116.54,1.34,274.22,11.48
3.23,15.13,90.54,99.34,321.58,117.47,1.33,276.39,12.84
3.17,13.84,90.89,99.86,320.46,118.91,1.2,271.1,12
3.19,13.75,86.98,95.37,303.94,113.66,1.14,258.58,11.53
3.15,13.55,82.21,90.65,293.64,106.86,1.15,252.49,11.67
3.24,13.42,83.27,91.78,295.35,107.54,1.21,253.62,11.56
3.34,13.78,83.38,91.5,298.02,109.78,1.15,254.47,11.91
3.2,14.16,84.2,92.32,299.27,110.06,1.18,254.98,11.8
3.23,14.18,85.02,93.28,304.61,110.76,1.2,264.03,12
3.51,13.85,89,97.66,320.01,119.28,1.14,272.18,11.79
3.62,13.49,86.78,95.47,312.66,115.58,1.17,264.56,11.56
3.34,13.95,84.45,92.7,304.78,111,1.19,261.4,11.88
3.15,13.83,89.26,97.91,312.69,117.21,1.2,262.51,11.77
3.46,13.46,86.88,95.36,311.57,115.59,1.08,264.35,11.47
3.45,13.8,89.88,98.59,320.89,118.96,1.24,272.29,11.64
3.25,14.3,91.47,100.74,330.08,122.65,1.25,280.85,11.89
3.38,15.83,103.46,113.49,368.01,135.38,1.43,310.93,13.22
3.26,16.31,104.56,114.76,376.68,138.2,1.37,316.81,13.03
3.5,15.1,93.89,102.97,340.14,126.73,1.26,288.61,12.52
3.81,14.63,93.48,102.66,331.8,123.17,1.3,280.58,12.43
3.72,14.02,90.63,99.4,321.94,119.12,1.3,273.84,11.7
3.43,13.85,92.17,101.2,322.18,120.68,1.22,270.44,11.44
3.31,14.14,87.34,96,316.08,115.51,1.25,270.57,11.7
3.38,14.28,89.73,98.62,322.89,119.29,1.09,273.43,11.92
3.44,14.4,92.7,101.86,335.16,125.51,1.21,283.76,12.17
3.34,14.39,88.9,97.42,316.88,115.72,1.26,273.1,11.94
3.25,13.94,86.66,95.16,311.7,114.69,1.15,264.15,11.76
3.17,14.11,86.86,95.62,312.83,115.2,1.22,264.87,11.91
3.33,13.92,86.91,95.43,308.47,112.08,1.17,264.07,11.8
3.37,14.5,86.04,94.41,306.69,111.44,1.21,262.8,11.98
3.45,13.88,91.02,100.4,318.78,119.71,1.19,268.47,11.74
3.31,14.33,95.06,104.29,335.1,124.28,1.22,283.41,12.02
3.28,15.49,93.62,102.55,335.62,122.39,1.34,288.14,12.9
3.32,16.23,100.82,110.04,361.1,132.46,1.38,308.99,13.47
3.62,15.31,102.48,112.14,362.33,135.31,1.32,304.59,12.72
3.36,15.29,98.81,108.37,344.22,129.41,1.32,290.51,12.7
3.32,15.31,92.75,101.87,331.45,120.5,1.26,283.18,12.87
3.12,14.86,94.31,103.5,334.21,122.38,1.29,284.15,12.57
3.36,15.32,94.66,103.96,338.77,124.69,1.26,286.98,12.46
3.52,15.22,94.39,103.73,338.17,125.09,1.22,285.08,12.79
3.36,15.67,96.38,105.81,347.25,127.09,1.38,297.24,13.26
3.2,15.74,99.53,109.5,364.34,136.25,1.32,306.99,12.9
3.12,14.93,96.48,105.86,349.44,129.16,1.25,294.14,12.34
3.31,14.94,94.13,103.57,340.53,124.53,1.26,290.28,12.49
3.51,14.67,98.8,108.23,346.85,129.64,1.24,290.87,12.26
3.5,15.21,96.2,105.31,345.96,127.27,1.26,294.39,12.49
3.42,15.59,100.37,110.15,358.15,132.69,1.28,302.09,12.94
3.5,15.75,99.88,109.88,363.4,134.79,1.38,307.28,13.12
3.99,16.51,109.44,120.18,394.36,144.45,1.44,331.66,13.83
