" -F4125,S4126+F133,S134"," -F4125,S4126+F135,S136"," -F4125,S4126+F145,S146"," -F4125,S4126+F148,S149"," -F143,S142+F155,S156"," -F143,S142+F151,S150"," -F140,S141+F152,S153"," -F164,S163+F161,S162"," -F4128,S4129+F137,S138"
3.16,14.73,97.91,107.18,354.32,132.6,1.24,299.76,12.56
3.39,14.43,93.29,101.59,332.04,122.66,1.19,285.61,12.31
3.36,14.51,93.11,102.24,336.97,124.2,1.15,282.57,12.22
3.28,14.83,94.19,103.49,338.83,125.28,1.29,289.21,12.28
3.07,15.99,94.85,103.94,340.36,124.42,1.28,290.67,12.89
3.23,14.72,93.2,101.98,326.68,121.28,1.17,278.08,12.49
3.37,14.56,93.97,103.24,332.14,124.72,1.26,280.65,12.33
3.13,14.41,92.61,101.52,326.26,119.84,1.24,279.19,12.41
3,14.74,90.48,99.1,324.55,117.91,1.25,279.13,12.35
2.97,14.87,94.52,103.88,335.62,125.25,1.32,284.03,12.28
3.2,15.28,98.52,108.08,355.18,132.75,1.27,300.76,12.66
3.28,15.93,97.08,106.25,340.35,125.58,1.25,290.16,13.16
2.38,17.4,116.79,126.82,402.34,151.08,1.49,335.79,13.82
2.28,17.15,118.76,129.52,422.5,158.51,1.53,352.35,13.74
2.34,17.26,114.54,124.91,401.15,151.36,1.36,333.51,13.86
2.38,15.76,106.51,116.35,375.74,137.8,1.42,321.35,13.41
2.29,16.58,112.37,122.29,390.45,145.17,1.47,326.94,13.62
2.49,16.44,114.12,124.12,395.2,149.47,1.41,329.54,13.51
2.19,16.8,110.82,120.96,387.51,145.28,1.43,324.8,13.45
2.3,17.73,113.78,124.06,403.23,148.53,1.55,340.63,13.76
2.19,16.8,112.69,122.66,397.87,148.72,1.49,335.93,13.49
2.34,16.21,111.6,121.99,396.27,148.07,1.48,326.99,13.61
2.29,16.22,114.33,124.84,398.99,149.23,1.43,334.92,13.28
2.28,15.76,113.64,123.66,405.9,151.48,1.53,340.61,12.88
2.4,16.99,114.11,124.14,409.13,153.1,1.54,342.34,13.66
2.35,16.74,116.6,127.11,419.24,156.35,1.45,351.54,13.53
2.4,16.59,117.28,127.82,416.44,154.32,1.6,350.57,13.62
2.47,18.29,122.82,134.07,441.82,162.3,1.64,375.37,14.94
