" -F4272,S4273+F826,S827"," -F4272,S4273+F828,S829"," -F4272,S4273+F838,S839"," -F4272,S4273+F841,S842"," -F836,S835+F848,S849"," -F836,S835+F844,S843"," -F833,S834+F845,S846"," -F857,S856+F854,S855"," -F4275,S4276+F830,S831"
2.06,12.77,89.12,98.16,323.96,119.79,1.34,277.08,8.66
2.21,12.8,92.37,101.78,325.31,120.54,1.42,279.59,11.1
2.3,13.08,97.96,107.41,347.69,128.5,1.48,298.53,11.46
3.47,14.11,95.67,104.99,338.29,125.06,1.4,290.1,12.54
3.38,13.45,90.4,99.24,315.81,117.14,1.31,271.55,11.25
3.06,13.23,86.71,95.1,312.95,115.82,1.25,267.03,11.15
3.08,13.23,88.5,97.54,318.3,119.3,1.28,271.43,10.97
3.22,13.13,84.46,92.86,302.55,111.13,1.23,260.48,11.18
3.3,12.91,84.32,92.99,299.92,110.16,1.23,258.4,11.35
3.4,12.75,85.27,94.05,306.31,113.44,1.27,261.32,11.06
3.14,13.09,89.1,97.94,317.77,117.95,1.37,272.93,11.48
3.01,13.1,82.64,90.93,291.48,106.56,1.25,251.63,11.26
3.08,12.99,85.25,93.37,299.79,111.68,1.24,256.45,11.25
3.2,13.05,84.81,93.36,298.47,110.66,1.27,255.71,11.26
3.36,12.47,81.19,89.24,286.11,105.23,1.25,246.52,10.79
3.06,12.7,82.02,90,286.29,105.77,1.23,246.96,11.06
3.2,12.9,83.52,91.61,296.8,108.98,1.23,255.59,11.24
3.25,13.17,89.72,98.09,308.31,114.19,1.37,265.32,11.54
3.47,14.83,98.56,108.02,347.69,126.8,1.55,303.17,13.34
2.89,15.5,99.1,108.31,351.3,129,1.5,306.13,13.64
2.79,13.42,89.62,98,309.3,115.14,1.27,265.52,11.47
3.05,12.89,83.93,92.12,298.91,109.49,1.31,256.59,11.25
3.04,12.88,81.73,89.75,286.46,105.54,1.16,247.49,11.13
2.77,12.69,80.79,88.44,286.9,104.9,1.17,247.48,10.95
2.89,13.28,83.77,92.55,298.26,111.02,1.22,255.29,11.17
2.77,12.89,84.53,92.78,297.59,111.05,1.14,253.61,10.94
2.82,13.17,82.9,90.79,291.13,107.02,1.18,250.09,10.95
3.17,13.69,88.96,97.34,313.53,116.64,1.24,268.2,11.39
3,12.99,84.6,93.19,305.53,113.18,1.21,259.19,11.11
2.91,13.12,85.1,93.41,300.54,111.32,1.19,256.7,10.89
3.03,12.76,84.34,92.85,303.09,111.2,1.21,259.67,10.82
3.11,12.96,87.78,96.59,320.32,120.11,1.2,272.22,10.93
3.04,13.16,86.7,95.5,312.56,115.71,1.28,266.05,11.02
2.98,13.55,89.57,98.27,313.83,115.48,1.3,269.79,11.29
3.23,14.25,95.44,104.49,337.43,124.25,1.36,288.06,11.84
3.29,14.21,95.75,105.08,335.81,124.18,1.42,287.37,11.76
3.05,13.74,89.91,98.71,315.81,116.24,1.26,271.21,11.49
3.07,13.26,86.94,95.3,314.46,115.66,1.17,267.83,11.03
3.28,12.82,89.54,98.41,324.74,122.27,1.23,273.96,10.97
3.2,12.84,85.85,94.11,306.78,112.99,1.21,261.87,10.72
3.01,12.72,85.96,94.17,301.59,110.67,1.16,258.04,10.69
2.71,13.08,85.67,94.12,308.31,114.5,1.21,261.06,10.95
2.97,13.89,88.9,97.51,315.39,118.08,1.27,268.92,11.61
2.88,13.06,83.9,91.91,294.06,107.9,1.18,251.8,11.07
2.86,12.78,85.47,93.71,301.01,112.44,1.18,255.22,10.86
2.98,12.91,85.12,93.87,301.67,111.8,1.19,257.28,11.23
2.81,12.88,81.09,89.28,288.76,105.74,1.25,247.86,10.95
3.07,12.77,83.1,91.32,289.45,106.86,1.18,246.46,11.14
3,12.86,84.42,92.43,300.26,110.03,1.18,257.09,11.18
2.68,13.53,90.94,99.54,313.08,116.66,1.28,265.98,11.36
2.89,15.71,99.39,108.93,352.06,128.44,1.59,306.42,13.43
3.11,15.69,102.05,111.48,362.01,132.2,1.55,314.16,13.52
3.23,13.68,92.77,101.55,319.66,118.55,1.39,272.34,11.84
3,13.47,86.57,94.96,310.42,113.14,1.21,265.89,11.53
3.08,13.49,85.54,93.86,297.14,109.75,1.23,254.6,11.73
2.66,13.04,83.74,92.04,296.32,108.78,1.25,255.56,11.02
2.65,13.27,87.52,96.06,309.92,115.2,1.16,264.68,11.01
2.91,13.36,87.87,96.47,309.46,115.75,1.24,263.17,11.31
2.92,13.62,85.94,94.35,302.7,111.6,1.24,260.05,11.62
2.72,13.86,92.1,100.86,325.39,121.81,1.33,277.1,11.7
2.71,13.36,87.69,96.45,316.42,117.19,1.24,268.25,11.29
2.64,13.22,87.49,96.09,309.02,113.48,1.23,265.42,11.17
3.14,13.53,87.56,96.24,313.48,115.21,1.22,268.15,11.42
2.9,13.53,91.07,100.1,331.35,124.45,1.23,281.51,11.53
2.8,14,88.66,97.32,320.65,117.93,1.25,273.19,11.75
2.48,13.92,90.98,99.96,322.94,119.27,1.3,276.55,11.42
2.87,14.14,96.45,105.66,341.37,125.81,1.39,292.46,12.15
2.1,13.99,99.32,108.59,355.32,130.59,1.42,303.04,11.41
2.16,13.85,94.44,102.95,337.4,123.78,1.27,289.49,11.08
2.08,13.76,92.92,101.8,339.25,125.78,1.32,286.79,11.04
2.1,13.35,95.1,104.18,346.86,130.07,1.3,295.02,10.9
1.98,13.12,90.99,99.67,330.56,121.68,1.29,281.54,10.96
2.04,13.41,91.32,100.14,327.5,120.72,1.24,279.35,10.78
2.21,13.4,92.34,101.45,333.58,123.58,1.35,282.11,11.14
2.13,13.71,97.93,107.12,348.51,131.34,1.42,294.71,11.32
1.87,13.63,90.37,98.74,321.61,118.49,1.34,274.95,11.27
2.03,13.29,92.37,101.03,329.44,123.64,1.24,278.52,11.13
2.15,13.19,92.22,101.2,329.22,122.51,1.23,280.06,11
2.15,12.84,87.51,96.29,313.82,115.09,1.21,268.46,10.78
2.07,13.17,89.25,97.91,313.81,116.24,1.23,268.15,10.83
2.08,13.25,90.86,99.34,331.1,120.73,1.27,283.38,11.25
2.02,13.89,96.31,105.39,336.26,124.23,1.34,286.55,11.55
2.03,15.61,105.15,115.08,379.15,139.02,1.59,327.88,12.94
3.38,17.84,114.74,125.19,410.22,151.17,1.63,352.35,15.02
2.99,16.25,108.34,118.13,378.84,141.32,1.38,320.46,13.48
3.28,16.11,103.95,113.45,377.15,139.07,1.39,318.18,13.2
3.52,16.1,102.28,112.05,359.07,133.49,1.37,302.33,13.38
3.37,15.53,99.1,108.28,353.31,130.1,1.42,300.2,12.83
3.54,16.54,105.75,115.77,375.15,140.29,1.36,315.6,13.71
3.35,16.3,106.3,116.12,374.21,141.14,1.35,313.77,13.34
3.14,16.19,103.06,112.36,363.74,133.85,1.46,308.11,13.29
3.98,16.79,112.33,122.55,396.9,149.25,1.55,336.12,13.53
3.54,16,104.86,114.77,379.34,141.22,1.38,316.78,13.19
3.24,16.35,104.29,113.87,367.46,135.35,1.43,312.46,13.27
3.56,15.75,104.92,114.67,376.54,138.87,1.48,318.96,13.25
3.78,15.73,106.53,116.46,385.59,144.48,1.42,327.25,12.87
3.73,16,105.1,114.84,381.41,141.04,1.38,321.77,12.97
3.66,16.48,106.16,116.01,377.79,138.74,1.51,322.75,13.27
3.45,17.08,108.28,118.09,388.18,141.99,1.62,330.99,13.81
